Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
CLEAR LAKE B&TC,ARNESON BSHRS,1326,865544,"CLEAR LAKE, IA",SMB,601,601,100,98,4,0,N
COMMUNITY FIRST BK,BOSCOBEL BC,1327,175140,"BOSCOBEL, WI",SMB,601,601,100,98,9,0,N
FNBT BK,SOUTHERN NB,1328,697231,"FORT WALTON BEACH, FL",SNM,600,600,100,98,9,0,N
HOMETOWN BK,REDWOOD FNCL,1329,788773,"CARVER, MN",SNM,600,600,100,98,9,0,N
AMERICAN BK NA,AMERICAN NAT BSHRS,1330,307361,"WACO, TX",NAT,600,600,100,98,3,0,N
CROSS KEYS BK,BSJ BSHRS,1331,755252,"SAINT JOSEPH, LA",SNM,598,598,100,98,7,0,N
STILLMAN BANCCORP NA,STILLMAN BANCCORP,1332,407645,"STILLMAN VALLEY, IL",NAT,596,596,100,98,5,0,N
FIRST ST BK,FIRST STATE BKG CORP,1333,114840,"RUSSELLVILLE, AR",SMB,595,595,100,98,4,0,N
ALL AMER BK,,1334,25357,"OKLAHOMA CITY, OK",SNM,595,595,100,98,6,0,N
RANGE BK,RANGE FC,1335,355559,"MARQUETTE, MI",SNM,595,595,100,98,8,0,N
MIFFLINBURG B&TC,MIFFLINBURG BC,1336,779016,"MIFFLINBURG, PA",SNM,594,594,100,98,6,0,N
FIRST NB OF GILLETTE,FIRST NAT BK OF GILLETTE HC,1337,890050,"GILLETTE, WY",NAT,593,593,100,98,2,0,N
WELLINGTON ST BK,WSB BSHRS,1338,371362,"WELLINGTON, TX",SMB,592,592,100,98,13,0,N
PEOPLES B&T,PEOPLE FIRST BSHRS,1339,922344,"PANA, IL",SNM,592,592,100,98,13,0,N
EXCHANGE B&TC,EXCHANGE BSHRS CORP OF KS,1340,144052,"ATCHISON, KS",SNM,592,592,100,98,9,0,N
FIRST EAGLE BK,FIRST EAGLE BSHRS,1341,759045,"CHICAGO, IL",SMB,591,591,100,98,1,0,N
FIRST ST BK,VAN DIEST INV CO,1342,561145,"WEBSTER CITY, IA",SNM,591,591,100,98,7,0,N
FIRST NB OF CARMI,SOUTHERN IL BANCORP,1343,209148,"CARMI, IL",NAT,590,590,100,98,11,0,N
FIRST CHATHAM BK,FCB FNCL CORP,1344,3075474,"SAVANNAH, GA",SNM,589,589,100,98,7,0,N
FALLS CITY NB,,1345,441050,"FALLS CITY, TX",NAT,588,588,100,98,2,0,N
BERKSHIRE BK,BERKSHIRE BC,1346,1396764,"NEW YORK, NY",SNM,588,588,100,98,7,0,N
CITIZENS ST BK,CITIZENS NAT CORP,1347,482053,"WISNER, NE",SMB,587,587,100,98,17,0,N
TRUSTBANK,RICH LAND BANCORP,1348,338646,"OLNEY, IL",SNM,586,586,100,98,7,0,N
SUSQUEHANNA CMNTY BK,SUSQUEHANNA CMNTY FNCL,1349,556011,"WEST MILTON, PA",SNM,585,585,100,98,6,0,N
1ST BK YUMA,WESTERN AZ BC,1350,3048487,"YUMA, AZ",SNM,585,585,100,98,4,0,N
MERCER CTY ST BK,MERCER CTY ST BC,1351,866121,"SANDY LAKE, PA",SNM,584,584,100,98,11,0,N
NEW WASHINGTON ST BK,NEW INDEPENDENT BSHRS,1352,305442,"NEW WASHINGTON, IN",SNM,583,583,100,98,9,0,N
COMMUNITY BK PICKENS CTY,COMMUNITY BK OF GA,1353,2943615,"JASPER, GA",SNM,583,583,100,98,1,0,N
PS BK,PEOPLES LTD,1354,597313,"WYALUSING, PA",SNM,581,581,100,98,8,0,N
BANK OF MARION,SOUTHWEST VA BSHRS,1355,858528,"MARION, VA",SMB,581,581,100,98,15,0,N
ALVA ST B&TC,GRACE INV CO ESOP,1356,246956,"ALVA, OK",SMB,580,580,100,99,5,0,N
CROSSROADS BK,FFW CORP,1357,228279,"WABASH, IN",SNM,580,580,100,99,6,0,N
HERITAGE BK,HERITAGE GROUP,1358,666554,"WOOD RIVER, NE",SNM,580,580,100,99,13,0,N
SUNRISE BK,SUNRISE BSHRS,1359,3370133,"ORLANDO, FL",SMB,580,580,100,99,2,0,N
BANK & TC,LBT BSHRS,1360,496845,"LITCHFIELD, IL",SNM,580,580,100,99,10,0,N
HANA BK USA NA,HANA BC,1361,609609,"FORT LEE, NJ",NAT,579,579,100,99,2,0,N
TRI-COUNTY BK,TRI-COUNTY BC,1362,695349,"BROWN CITY, MI",SMB,578,578,100,99,12,0,N
GRAND VALLEY BK,PORTER MNT III LLLP,1363,178851,"HEBER CITY, UT",SNM,578,578,100,99,16,0,N
VAST BK NA,VAST HOLDS,1364,347956,"TULSA, OK",NAT,577,577,100,99,3,0,N
BANK OF BARTLETT,WEST TENNESSEE BSHRS,1365,225559,"BARTLETT, TN",SMB,577,577,100,99,6,0,N
WASHINGTON ST BK,WSB,1366,433943,"WASHINGTON, IA",SMB,577,577,100,99,4,0,N
FIRST KENTUCKY BK INC,EXCHANGE BSHRS,1367,263243,"MAYFIELD, KY",SNM,576,576,100,99,10,0,N
FNBC B&TC,FNBC LA GRANGE,1368,608844,"LA GRANGE, IL",SNM,576,576,100,99,2,0,N
UNISON BK,MCINTOSH CTY BHC,1369,676151,"JAMESTOWN, ND",SNM,575,575,100,99,3,0,N
SOUTH STORY B&TC,,1370,542340,"SLATER, IA",SNM,575,575,100,99,1,0,N
SOUTH GA BKG CO,SOUTH GA BHC,1371,767732,"OMEGA, GA",SNM,574,574,100,99,7,0,N
ANDREW JOHNSON BK,ANDREW JOHNSON BSHRS,1372,361439,"GREENEVILLE, TN",SNM,574,574,100,99,7,0,N
FIRST UNITED B&TC,FIRST UNITED BANCORP,1373,2356091,"MADISONVILLE, KY",SNM,573,573,100,99,6,0,N
MOUNTAIN VALLEY BANK,PLATTE VALLEY FS CO,1374,475653,"WALDEN, CO",SMB,572,572,100,99,6,0,N
PEOPLES NB OF KEWANEE,PEOPLES FNCL CORP OF IL,1375,823133,"KEWANEE, IL",NAT,571,571,100,99,9,0,N
BANK OF HOLLY SPRINGS,HOLLY SPRINGS BSHRS,1376,835743,"HOLLY SPRINGS, MS",SNM,571,571,100,99,8,0,N
GUARDIAN BK,WB&T BSHRS,1377,2989006,"VALDOSTA, GA",SNM,571,571,100,99,5,0,N
CITIZENS BK MN,CITIZENS BC OF NEW ULM,1378,874050,"NEW ULM, MN",SNM,571,571,100,99,5,0,N
UNITED BK OF UNION,CARDINAL BC II,1379,562058,"UNION, MO",SNM,570,570,100,99,2,0,N
STATE NB,SNB FNCL,1380,169354,"BIG SPRING, TX",NAT,570,570,100,99,2,0,N
MNB BK,MNB FS,1381,575759,"MCCOOK, NE",SMB,570,570,100,99,7,0,N
FARMERS & MRCH BK OF COLBY,SECURITY BSHRS,1382,2667939,"COLBY, KS",SNM,570,570,100,99,3,0,N
FREEDOM BK,FREEDOM BC,1383,2858492,"HUNTINGBURG, IN",SNM,570,570,100,99,3,0,N
KINGSTON NB,KINGSTON BSHRS,1384,966722,"KINGSTON, OH",NAT,569,569,100,99,5,0,N
FIRST BK KS,OTTAWA BSHRS,1385,192558,"SALINA, KS",SNM,569,569,100,99,7,0,N
DOMINION BK,DOMINION BSHRS,1386,404653,"DALLAS, TX",SNM,568,568,100,99,3,0,N
ASIAN BK,ASIAN FNCL,1387,2785477,"PHILADELPHIA, PA",SMB,567,567,100,99,3,0,N
COMMERCIAL BK,COMMERCIAL NAT FC,1388,513340,"ITHACA, MI",SNM,566,566,100,99,9,0,N
FIRST SOUTHWEST BK,FIRST SOUTHWEST BC,1389,3224302,"ALAMOSA, CO",SNM,566,566,100,99,5,0,N
FIRST MT BK,FIRST NBC,1390,613156,"MISSOULA, MT",SMB,566,566,100,99,9,0,N
ANDOVER BK,ANDOVER BC,1391,27614,"ANDOVER, OH",SMB,566,566,100,99,9,0,N
PEOPLES SVGS BK,CENTRAL SOUTH BC,1392,2732565,"INDIANOLA, IA",SNM,565,565,100,99,6,0,N
REGIONAL MO BK,RMB BSHRS,1393,579140,"MARCELINE, MO",SNM,565,565,100,99,8,0,N
WNB FNCL NA,WNB HC,1394,220059,"WINONA, MN",NAT,565,565,100,99,6,0,N
FIRST NB OF EAST ARKANSAS,BANCSHARES OF EASTERN AR,1395,251745,"FORREST CITY, AR",NAT,564,564,100,99,14,0,N
SOUTHTRUST BK NA,LIVE OAK BSHRS CORP,1396,521158,"GEORGE WEST, TX",NAT,563,563,100,99,6,0,N
DELTA BK,CENTRAL LA CAP CORP,1397,975256,"VIDALIA, LA",SNM,562,562,100,99,6,0,N
DEMOTTE ST BK,DEMOTTE BC,1398,539340,"DEMOTTE, IN",SMB,561,561,100,99,9,0,N
HEARTHSIDE BK CORP,HFB FNCL CORP,1399,902672,"MIDDLESBORO, KY",SNM,561,561,100,99,6,0,N
FARMERS BK OF WILLARDS,,1400,105026,"WILLARDS, MD",SNM,561,561,100,99,8,0,N
CAPRA BK,,1401,1013744,"DUBUQUE, IA",SNM,560,560,100,99,0,0,N
FIRST BK OF OWASSO,,1402,637554,"OWASSO, OK",SNM,560,560,100,99,2,0,N
PREMIERBANK,FIRST AMER BSHRS,1403,907547,"FORT ATKINSON, WI",SNM,559,559,100,99,8,0,N
GLENWOOD ST BK,,1404,975854,"GLENWOOD, MN",SNM,559,559,100,99,2,0,N
FIRST PORT CITY BK,PORT CITY HC,1405,262237,"BAINBRIDGE, GA",SNM,559,559,100,99,5,0,N
TIOGA ST BK NA,TSB SVC,1406,910118,"SPENCER, NY",NAT,558,558,100,99,11,0,N
AMERICAN BK NA,BRIGHT FORCE HOLD,1407,494654,"DALLAS, TX",NAT,557,557,100,99,2,0,N
FIRST NB,FIRST NAT BSHRS,1408,583352,"HUNTSVILLE, TX",NAT,557,557,100,99,4,0,N
FIRST NB OF EAST TX,FIRST GILMER BSHRS,1409,445955,"GILMER, TX",NAT,557,557,100,99,11,0,N
BANK OF SC,BANK OF SC CORP,1410,246022,"CHARLESTON, SC",SNM,557,557,100,99,5,0,N
AMERICAN HERITAGE NB,AMERICAN HERITAGE HC,1411,61757,"LONG PRAIRIE, MN",NAT,557,557,100,99,6,0,N
CITIZENS BK OF GA,FORSYTH BSHRS,1412,2505451,"CUMMING, GA",SNM,556,556,100,99,3,0,N
PEOPLES EXCH BK,GENBEACH CO,1413,129910,"WINCHESTER, KY",SNM,554,554,100,99,8,0,N
FIRST SCTY B&TC,CEDAR VALLEY BSHRS,1414,894544,"CHARLES CITY, IA",SNM,554,554,100,99,10,0,N
FIRST NB OF LA,FINANCIAL CORP OF LA,1415,575834,"CROWLEY, LA",NAT,553,553,100,99,3,0,N
COULEE BK,COULEE BSHRS,1416,457752,"LA CROSSE, WI",SNM,553,553,100,99,7,0,N
CITIZENS B&TC,CITIZENS BC OF VA,1417,991621,"BLACKSTONE, VA",SMB,553,553,100,99,11,0,N
INTRACOASTAL BK,INTRACOASTAL BC,1418,3786435,"PALM COAST, FL",SNM,552,552,100,99,1,0,N
COMMUNITY BK,COMMUNITY BSHRS,1419,779360,"JOSEPH, OR",SNM,551,551,100,99,9,0,N
PIERMONT BK,,1420,5342974,"NEW YORK, NY",SNM,551,551,100,99,0,0,N
CITIZENS ST BK,HERKY HAWK FNCL CORP,1421,795548,"MONTICELLO, IA",SNM,550,550,100,99,7,0,N
FIRST NB&TC,FIRST OF MCALESTER CORP,1422,830355,"MCALESTER, OK",NAT,550,550,100,99,5,0,N
BARABOO ST BK,BARABOO BC,1423,24949,"BARABOO, WI",SMB,550,550,100,99,6,0,N
BARWICK BKG CO,BARWICK BC,1424,1007734,"BARWICK, GA",SNM,549,549,100,99,5,0,N
CARROLL B&T,CARROLL FNCL SERVICES,1425,541857,"HUNTINGDON, TN",SMB,549,549,100,99,8,0,N
NATIONAL BK OF MIDDLEBURY,MIDDLEBURY NAT CORP,1426,173306,"MIDDLEBURY, VT",NAT,548,548,100,99,6,0,N
SHELBY CTY ST BK,DANES HOLDS,1427,536349,"HARLAN, IA",SNM,548,548,100,99,12,0,N
GIBSLAND B&TC,GIBSLAND BSHRS,1428,734350,"GIBSLAND, LA",SNM,547,547,100,99,11,0,N
SUNSTATE BK,SUNSTATE BSHRS,1429,2791085,"MIAMI, FL",SNM,546,546,100,99,3,0,N
LEGENDS BK,LINN HC,1430,865151,"LINN, MO",SNM,546,546,100,99,10,0,N
FIDELITY BK,CARLSON BSHRS,1431,848248,"WEST MEMPHIS, AR",SMB,543,543,100,99,4,0,N
CENTRAL ST BK,STATE CTR FNCL,1432,607146,"STATE CENTER, IA",SNM,542,542,100,99,2,0,N
SOUTH OTTUMWA SVG BK,CORNERSTONE FS GRP,1433,75446,"OTTUMWA, IA",SNM,542,542,100,99,5,0,N
IOWA T&SB,EMMETSBURG BK SHARES,1434,649342,"EMMETSBURG, IA",SNM,542,542,100,99,4,0,N
FOUR CORNERS CMNTY BK,MESA WEST BC,1435,2855866,"FARMINGTON, NM",SNM,541,541,100,99,6,0,N
FIRST ST B&TC,MURPHY-PAYNE INV,1436,1012251,"CARTHAGE, TX",SNM,541,541,100,99,0,0,N
FIRST BK,FIRST SW CORP,1437,875936,"MCCOMB, MS",SNM,541,541,100,99,15,0,N
FARMERS & MRCH BK OF SC,FMB OF SC BSHRS,1438,282226,"HOLLY HILL, SC",SNM,541,541,100,99,7,0,N
FRIENDSHIP ST BK,FRIENDSHIP BC,1439,427241,"FRIENDSHIP, IN",SMB,541,541,100,99,7,0,N
COMMUNITY BK MANKATO,VERNON CENTER BSHRS,1440,835257,"VERNON CENTER, MN",SNM,540,540,100,99,4,0,N
STOCKMENS BK,FIRST BSHRS,1441,982553,"COLORADO SPRINGS, CO",SNM,539,539,100,99,11,0,N
GULF CAP BK,,1442,5382514,"HOUSTON, TX",SNM,539,539,100,99,0,0,N
WAYNE CTY BK,WAYNE CTY BSHRS,1443,511832,"WAYNESBORO, TN",SNM,538,538,100,99,7,0,N
AMERICAN BK NA,AMBANK CO,1444,345345,"LE MARS, IA",NAT,538,538,100,99,1,0,N
JEFFERSON SECURITY BK,JSB FNCL,1445,786733,"SHEPHERDSTOWN, WV",SNM,537,537,100,99,5,0,N
FIRST ST BK OF ST CHARLES MO,FIRST ST BSHRS,1446,345756,"SAINT CHARLES, MO",SNM,536,536,100,99,5,0,N
GOLDEN VALLEY BK,GOLDEN VALLEY BSHRS,1447,3440803,"CHICO, CA",SNM,536,536,100,99,2,0,N
AMERICAN CMRC BK NA,AMERICAN CMRC BSHRS,1448,3272956,"BREMEN, GA",NAT,536,536,100,99,3,0,N
PREMIER CMNTY BK,MSB BC,1449,597546,"MARION, WI",SNM,536,536,100,99,10,0,N
FIVE POINTS BK,HOMETOWN BC,1450,386450,"HASTINGS, NE",SMB,536,536,100,99,2,0,N
FIRST ST BK & TR,JORGENSON WILLISTON HC,1451,248455,"WILLISTON, ND",SNM,536,536,100,99,3,0,N
FIRST ST BK,FIRST ST BSHRS,1452,801047,"NEW LONDON, WI",SNM,536,536,100,99,7,0,N
FRONTIER ST BK,,1453,632858,"OKLAHOMA CITY, OK",SNM,536,536,100,99,0,0,N
SOUTHWEST NB,REPUBLIC FC,1454,499855,"WICHITA, KS",NAT,535,535,100,99,8,0,N
FIRST CR BK,,1455,5069,"WEST HOLLYWOOD, CA",SNM,534,534,100,99,1,0,N
PINELAND BK,SOUTH BKG CO,1456,6039,"ALMA, GA",SNM,534,534,100,99,8,0,N
PROFINIUM,PROFINIUM FNCL HOLD,1457,865450,"TRUMAN, MN",SMB,534,534,100,99,3,0,N
FIRST NB,,1458,500256,"MERTZON, TX",NAT,534,534,100,99,2,0,N
FIRST NATIONS BK,ILLINOIS ST BC,1459,277240,"CHICAGO, IL",SNM,534,534,100,99,2,0,N
FARMERS BK OF NORTHERN MO,NORTHERN MO BSHRS,1460,303952,"UNIONVILLE, MO",SMB,533,533,100,99,9,0,N
CITIZENS B&TC,FIRST BK CORP,1461,192147,"VAN BUREN, AR",SMB,533,533,100,99,8,0,N
NATIONAL BK OF COXSACKIE,NBC BC,1462,234506,"COXSACKIE, NY",NAT,533,533,100,99,7,0,N
NEW OMNI BK NA,CKH CAP,1463,300063,"ALHAMBRA, CA",NAT,532,532,100,99,2,0,N
REDWOOD CAP BK,REDWOOD CAP BC,1464,3247589,"EUREKA, CA",SNM,532,532,100,99,3,0,N
JONAH BK,JONAH BSHRS,1465,3412417,"CASPER, WY",SMB,532,532,100,99,3,0,N
PANHANDLE FIRST BK,PANHANDLE BSHRS,1466,192857,"GUYMON, OK",SNM,531,531,100,99,3,0,N
INSOUTH BK,INDEPENDENT SOUTH BSHRS,1467,329550,"BROWNSVILLE, TN",SMB,531,531,100,99,6,0,N
CENTURY BK,BANCORP OF LUCEDALE,1468,58636,"LUCEDALE, MS",SNM,530,530,100,99,8,0,N
SCALE BK,SCALE HC,1469,9357,"EDINA, MN",SNM,530,530,100,99,0,0,N
FARMERS & MERCHANTS BK,FMB BSHRS,1470,205243,"BALDWYN, MS",SMB,529,529,100,99,10,0,N
CONNECTICUT CMNTY BK NA,ASSOCIATED CMNTY BC,1471,2756909,"NORWALK, CT",NAT,529,529,100,99,7,0,N
COTTONPORT BK,MANSURA BSHRS,1472,473930,"COTTONPORT, LA",SNM,528,528,100,99,11,0,N
FIRST INDEPENDENT BK,FINLAYSON BSHRS,1473,761851,"RUSSELL, MN",SNM,528,528,100,99,10,0,N
COMMUNITY ST BK,COMMUNITY FC,1474,502746,"AVILLA, IN",SMB,527,527,100,99,3,0,N
BANK OF THE VALLEY,BELLWOOD CMNTY HC,1475,478195,"BELLWOOD, NE",SNM,526,526,100,99,6,0,N
FIRST CMRL BK NA,FIRST CMRL FNCL CORP,1476,400365,"SEGUIN, TX",NAT,526,526,100,99,6,0,N
CATSKILL HUDSON BK,CATSKILL HUDSON BC,1477,2132594,"MONTICELLO, NY",SNM,526,526,100,99,10,0,N
PEOPLES B&TC,PEOPLES BANKTRUST,1478,109136,"BUFORD, GA",SNM,526,526,100,99,0,0,N
BANK OF TX,TALL CITY BSHRS,1479,925653,"MIDLAND, TX",SMB,526,526,100,99,2,0,N
TRIAD BUS BK,,1480,5398627,"GREENSBORO, NC",SNM,525,525,100,99,0,0,N
WEST POINT BK,FIRST BRECKINRIDGE BSHRS,1481,79042,"RADCLIFF, KY",SNM,525,525,100,99,4,0,N
CROSS BK,CROSS CTY BSHRS,1482,989347,"WYNNE, AR",SNM,525,525,100,99,9,0,N
FIRST NB OF JEANERETTE,JEANERETTE FIRST NBC,1483,622037,"JEANERETTE, LA",NAT,524,524,100,99,7,0,N
MEGA BK,,1484,3690635,"SAN GABRIEL, CA",SNM,524,524,100,99,4,0,N
ENTERPRISE BK,ENTERPRISE HC,1485,1836701,"OMAHA, NE",SMB,524,524,100,99,3,0,N
CATTLEMENS BK,REEVES BSHRS,1486,284556,"ALTUS, OK",SNM,524,524,100,99,5,0,N
GRAND RIVER BK,GRAND RIVER CMRC,1487,3812147,"GRANDVILLE, MI",SMB,524,524,100,99,1,0,N
PEOPLES BK,PEOPLES BSHRS,1488,530655,"PRATT, KS",SMB,524,524,100,99,4,0,N
NORTH SHORE BK OF COMMERCE,NORTH SHORE FC,1489,126553,"DULUTH, MN",SMB,524,524,100,99,4,0,N
PEOPLES BK,PEOPLES CORP,1490,593249,"RIPLEY, MS",SNM,524,524,100,99,5,0,N
FIRST ST BK & TR CO,FIRST ST FREMONT,1491,1155,"FREMONT, NE",SNM,523,523,100,99,9,0,N
TRINITY BK NA,,1492,3185896,"FORT WORTH, TX",NAT,522,522,100,99,0,0,N
UNIBANK,U&I FNCL CORP,1493,3487947,"LYNNWOOD, WA",SMB,522,522,100,99,3,0,N
FIRST FSB,NORTHEAST IN BC,1494,107570,"HUNTINGTON, IN",SNM,522,522,100,99,7,0,N
EASTERN MI BK,EASTERN MI FC,1495,643340,"CROSWELL, MI",SMB,521,521,100,99,11,0,N
AMERICAN B&TC NA,AMBANK HOLDS,1496,2733263,"DAVENPORT, IA",NAT,520,520,100,99,6,0,N
LUMBEE GUARANTY BK,,1497,651121,"PEMBROKE, NC",SNM,520,520,100,99,14,0,N
CITIZENS BK,CBC,1498,710859,"CLOVIS, NM",SNM,517,517,100,99,4,0,N
FIRST CITIZENS ST BK,WHITEWATER BC,1499,831642,"WHITEWATER, WI",SNM,516,516,100,99,6,0,N
LAKE ELMO BK,LAKE ELMO BSHRS,1500,1015850,"LAKE ELMO, MN",SNM,516,516,100,99,7,0,N
BELMONT SVG BK,,1501,72678,"BELLAIRE, OH",SNM,516,516,100,99,3,0,N
FIRST SECURE CMNTY BK,FIRST SECURE BK GRP,1502,2805535,"SUGAR GROVE, IL",SNM,515,515,100,99,4,0,N
SECURITY SVG BK,LARCH BC,1503,811747,"CANTON, SD",SNM,515,515,100,99,7,0,N
PORTAGE CMNTY BK,PORTAGE BSHRS,1504,2668598,"RAVENNA, OH",SMB,513,513,100,99,3,0,N
PHELPS CTY BK,PHELPS CTY BK ESOP,1505,342054,"ROLLA, MO",SNM,513,513,100,99,4,0,N
MILLENNIUM BK,MILLENNIUM BSHRS,1506,2820604,"OOLTEWAH, TN",SNM,512,512,100,99,8,0,N
SAVINGS BK,SAVINGS BC,1507,578116,"CIRCLEVILLE, OH",SNM,512,512,100,99,6,0,N
TRUPOINT BK,MINERS & MRCH BC,1508,274829,"GRUNDY, VA",SMB,511,511,100,99,11,0,N
DENALI ST BK,DENALI BC,1509,571265,"FAIRBANKS, AK",SNM,511,511,100,99,4,0,N
AVB BK,ARKANSAS VALLEY BSHRS,1510,262059,"BROKEN ARROW, OK",SNM,510,510,100,99,3,0,N
HOMESTEAD BK,CSB CO,1511,140157,"COZAD, NE",SNM,509,509,100,99,10,0,N
BANK OF FRANKEWING,FRANKEWING BSHRS,1512,166531,"FRANKEWING, TN",SNM,508,508,100,99,3,0,N
KODABANK,KODA BANCOR,1513,803957,"DRAYTON, ND",SNM,508,508,100,99,11,0,N
CITIZENS CMNTY BK,CITIZENS BANCORP,1514,2007991,"MASCOUTAH, IL",SNM,508,508,100,99,2,0,N
UNICO BK,WASHCO BSHRS,1515,975153,"MINERAL POINT, MO",SNM,507,507,100,99,15,0,N
EQUITABLE BK,EQUITABLE FNCL CORP,1516,81175,"GRAND ISLAND, NE",SMB,507,507,100,99,4,0,N
BLUEHARBOR BK,,1517,3636914,"MOORESVILLE, NC",SNM,507,507,100,99,4,0,N
RIVERSTONE BK,TRI VALLEY BSHRS INC,1518,388557,"EAGLE, NE",SNM,505,505,100,99,8,0,N
FIRST NB OF COFFEE CTY,FNC BC,1519,1892154,"DOUGLAS, GA",NAT,504,504,100,99,4,0,N
RAYNE ST B&TC,FINANCIAL CORP OF LA,1520,900034,"RAYNE, LA",SNM,504,504,100,99,6,0,N
DEVON BK,DEVON BC,1521,347639,"CHICAGO, IL",SNM,501,501,100,99,2,0,N
LABETTE BK,LABETTE CTY BSHRS,1522,483751,"ALTAMONT, KS",SNM,501,501,100,99,10,0,N
FIRST ST BK,NORTON BSHRS,1523,394259,"NORTON, KS",SNM,500,500,100,99,4,0,N
MOUND CITY BK,MOUND CITY FS,1524,259442,"PLATTEVILLE, WI",SNM,500,500,100,99,5,0,N
FARMERS & MRCH UNION BK,JEWEL BOX FS,1525,51842,"COLUMBUS, WI",SNM,500,500,100,99,5,0,N
HIGH CNTRY BK,HIGH CNTRY BC,1526,479370,"SALIDA, CO",SMB,499,499,100,99,4,0,N
PAN AMER B&TC,AMERICAN BC IL,1527,2343167,"MELROSE PARK, IL",SNM,499,499,100,99,4,0,N
CALLAWAY BK,CALLAWAY SCTY BKS,1528,719656,"FULTON, MO",SMB,499,499,100,99,6,0,N
MECHANICS & FARMERS BK,M&F BC,1529,332224,"DURHAM, NC",SNM,498,498,100,99,6,0,N
LONE STAR CAP BK NA,,1530,2788656,"SAN ANTONIO, TX",NAT,498,498,100,99,6,0,N
MERCHANTS & FARMERS B&TC,MERCHANTS & FARMERS BSHRS,1531,136338,"LEESVILLE, LA",SNM,497,497,100,99,8,0,N
GULF COAST BK,GULF COAST BSHRS,1532,459130,"ABBEVILLE, LA",SNM,495,495,100,99,8,0,N
TEXAS REPUBLIC BK NA,TXRB HOLDS,1533,735067,"FRISCO, TX",NAT,495,495,100,99,5,0,N
BRENHAM NB,BRENHAM BSHRS,1534,227357,"BRENHAM, TX",NAT,494,494,100,99,2,0,N
UNITED MS BK,SOUTHWEST SCTY,1535,544335,"NATCHEZ, MS",SNM,494,494,100,99,9,0,N
ENTERPRISE BK OF SC,,1536,457426,"EHRHARDT, SC",SNM,494,494,100,99,11,0,N
POWELL VALLEY NB,POWELL VALLEY BSHRS,1537,31826,"JONESVILLE, VA",NAT,493,493,100,99,6,0,N
GRINNELL ST BK,GRINNELL BSHRS,1538,783246,"GRINNELL, IA",SNM,493,493,100,99,3,0,N
TRISTAR BK,TRISTAR BSHRS,1539,2871099,"DICKSON, TN",SNM,493,493,100,99,6,0,N
PEOPLES BK OF KY INC,PEOPLES OF FLEMING CTY BC,1540,995517,"FLEMINGSBURG, KY",SNM,493,493,100,99,11,0,N
RIVER CITY BK,FIRST BRECKINRIDGE BSHRS,1541,396244,"LOUISVILLE, KY",SNM,492,492,100,99,6,0,N
BANK OF TESCOTT,TESCOTT BSHRS,1542,54058,"TESCOTT, KS",SNM,492,492,100,99,4,0,N
OSGOOD BK,OSB BC,1543,313223,"OSGOOD, OH",SNM,492,492,100,99,3,0,N
NBT FNCL BK,HORIZON BSHRS,1544,406059,"FORT WORTH, TX",SNM,491,491,100,99,4,0,N
SOLUTIONS BK,HIGH POINT FS,1545,927134,"FORRESTON, IL",SNM,491,491,100,99,6,0,N
KARNES CTY NB,KARNES CTY NAT BSHRS,1546,979759,"KARNES CITY, TX",NAT,491,491,100,99,2,0,N
STERLING ST BK,STERLING FNCL GROUP,1547,144155,"AUSTIN, MN",SNM,491,491,100,99,5,0,N
HERRING BK,HERRING BC,1548,610164,"AMARILLO, TX",SNM,491,491,100,99,12,0,N
UNITED MW SVGS BK NA,MSB CAPITAL CORP,1549,809276,"DE GRAFF, OH",NAT,490,490,100,99,5,0,N
CITIZENS BK OF KS,KING BSHRS,1550,1014853,"KINGMAN, KS",SMB,490,490,100,99,10,0,N
CBBC BK,TWIN CITIES FNCL SVC,1551,218131,"MARYVILLE, TN",SNM,489,489,100,99,6,0,N
CONNECTION BK,FORT MADISON FC,1552,624246,"FORT MADISON, IA",SMB,489,489,100,99,4,0,N
GREAT AMER BK,FIRST FNCL BSHRS,1553,2815879,"LAWRENCE, KS",SNM,488,488,100,99,4,0,N
BANK OF ADVANCE,MILES BSHRS,1554,879644,"ADVANCE, MO",SMB,486,486,100,99,6,0,N
HERITAGE BK NA,HERITAGE BSHRS GRP ESOP & TR,1555,901358,"SPICER, MN",NAT,485,485,100,99,5,0,N
FIRST CHOICE BK,PONTOTOC BSHRS CORP,1556,968744,"PONTOTOC, MS",SMB,484,484,100,99,4,0,N
SELECT BK,SELECT BK FC,1557,3567269,"FOREST, VA",SMB,483,483,100,99,5,0,N
UNITED CMMTY BK OF WEST KY,UNITED CMNTY BSHRS,1558,3070545,"MORGANFIELD, KY",SNM,483,483,100,99,5,0,N
LIBERTY BK NA,DMG BSHRS,1559,2907439,"IRVINE, CA",NAT,483,483,100,99,3,0,N
STATE BK FNCL,FIRST BC,1560,2631172,"LA CROSSE, WI",SMB,482,482,100,99,4,0,N
CONNECTIONS BK,WELLS BSHRS,1561,646556,"PLATTE CITY, MO",SNM,482,482,100,99,10,0,N
ECLIPSE BK,ECLIPSE BC,1562,3347603,"LOUISVILLE, KY",SNM,481,481,100,99,1,0,N
CITIZENS BK,EAST TX FC,1563,744854,"KILGORE, TX",SNM,481,481,100,99,12,0,N
