Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
FIRST NB&TC,FIRST OF MCALESTER CORP,1399,830355,"MCALESTER, OK",NAT,559,559,100,99,5,0,N
FLORIDA CAP BK NA,FLORIDA CAP GRP,1400,188430,"JACKSONVILLE, FL",NAT,559,559,100,99,3,0,N
NATIONAL BK OF MIDDLEBURY,MIDDLEBURY NAT CORP,1401,173306,"MIDDLEBURY, VT",NAT,559,559,100,99,6,0,N
FIRST ST B&TC,MURPHY-PAYNE INV,1402,1012251,"CARTHAGE, TX",SNM,558,558,100,99,0,0,N
HANA BK USA NA,HANA BC,1403,609609,"FORT LEE, NJ",NAT,558,558,100,99,2,0,N
FIRST SCTY B&TC,CEDAR VALLEY BSHRS,1404,894544,"CHARLES CITY, IA",SNM,558,558,100,99,10,0,N
ASIAN BK,ASIAN FNCL,1405,2785477,"PHILADELPHIA, PA",SMB,557,557,100,99,3,0,N
FIRST NB OF EAST TX,FIRST GILMER BSHRS,1406,445955,"GILMER, TX",NAT,556,556,100,99,11,0,N
WNB FNCL NA,WNB HC,1407,220059,"WINONA, MN",NAT,556,556,100,99,6,0,N
IOWA T&SB,EMMETSBURG BK SHARES,1408,649342,"EMMETSBURG, IA",SNM,555,555,100,99,4,0,N
SOUTH STORY B&TC,,1409,542340,"SLATER, IA",SNM,553,553,100,99,1,0,N
FIRST PORT CITY BK,PORT CITY HC,1410,262237,"BAINBRIDGE, GA",SNM,553,553,100,99,5,0,N
INTRACOASTAL BK,INTRACOASTAL BC,1411,3786435,"PALM COAST, FL",SNM,553,553,100,99,1,0,N
STATE NB,SNB FNCL,1412,169354,"BIG SPRING, TX",NAT,552,552,100,99,2,0,N
PACIFIC VALLEY BK,PACIFIC VALLEY BC,1413,3293540,"SALINAS, CA",SNM,551,551,100,99,3,0,N
FIRST NB OF EAST ARKANSAS,BANCSHARES OF EASTERN AR,1414,251745,"FORREST CITY, AR",NAT,551,551,100,99,14,0,N
PIERMONT BK,,1415,5342974,"NEW YORK, NY",SNM,550,550,100,99,0,0,N
DOMINION BK,DOMINION BSHRS,1416,404653,"DALLAS, TX",SNM,550,550,100,99,3,0,N
FIRST ST BK OF ST CHARLES MO,FIRST ST BSHRS,1417,345756,"SAINT CHARLES, MO",SNM,550,550,100,99,5,0,N
AMERICAN BK NA,BRIGHT FORCE HOLD,1418,494654,"DALLAS, TX",NAT,549,549,100,99,2,0,N
BANK OF FRANKEWING,FRANKEWING BSHRS,1419,166531,"FRANKEWING, TN",SNM,549,549,100,99,3,0,N
EASTERN MI BK,EASTERN MI FC,1420,643340,"CROSWELL, MI",SMB,549,549,100,99,10,0,N
DEMOTTE ST BK,DEMOTTE BC,1421,539340,"DEMOTTE, IN",SMB,548,548,100,99,9,0,N
HEARTHSIDE BK CORP,HFB FNCL CORP,1422,902672,"MIDDLESBORO, KY",SNM,548,548,100,99,6,0,N
FIRST BK,FIRST SW CORP,1423,875936,"MCCOMB, MS",SNM,548,548,100,99,15,0,N
CITIZENS BK OF GA,FORSYTH BSHRS,1424,2505451,"CUMMING, GA",SNM,548,548,100,99,3,0,N
MOUNTAIN VALLEY BANK,PLATTE VALLEY FS CO,1425,475653,"WALDEN, CO",SMB,548,548,100,99,6,0,N
FIRST BK KS,OTTAWA BSHRS,1426,192558,"SALINA, KS",SNM,548,548,100,99,7,0,N
COMMUNITY BK MANKATO,VERNON CENTER BSHRS,1427,835257,"VERNON CENTER, MN",SNM,547,547,100,99,4,0,N
CATSKILL HUDSON BK,CATSKILL HUDSON BC,1428,2132594,"MONTICELLO, NY",SNM,546,546,100,99,10,0,N
GLENWOOD ST BK,,1429,975854,"GLENWOOD, MN",SNM,546,546,100,99,2,0,N
NEW OMNI BK NA,CKH CAP,1430,300063,"ALHAMBRA, CA",NAT,546,546,100,99,2,0,N
SCALE BK,SCALE HC,1431,9357,"EDINA, MN",SNM,546,546,100,99,0,0,N
CITIZENS B&TC,CITIZENS BC OF VA,1432,991621,"BLACKSTONE, VA",SMB,545,545,100,99,11,0,N
CONNECTICUT CMNTY BK NA,ASSOCIATED CMNTY BC,1433,2756909,"NORWALK, CT",NAT,545,545,100,99,7,0,N
SOUTHWEST NB,REPUBLIC FC,1434,499855,"WICHITA, KS",NAT,545,545,100,99,8,0,N
SOUTH GA BKG CO,SOUTH GA BHC,1435,767732,"OMEGA, GA",SNM,545,545,100,99,7,0,N
GULF CAP BK,,1436,5382514,"HOUSTON, TX",SNM,544,544,100,99,0,0,N
FIDELITY BK,CARLSON BSHRS,1437,848248,"WEST MEMPHIS, AR",SMB,544,544,100,99,4,0,N
FIRST ST BK & TR,JORGENSON WILLISTON HC,1438,248455,"WILLISTON, ND",SNM,544,544,100,99,3,0,N
PEOPLES EXCH BK,GENBEACH CO,1439,129910,"WINCHESTER, KY",SNM,543,543,100,99,8,0,N
FARMERS & MRCH BK OF COLBY,SECURITY BSHRS,1440,2667939,"COLBY, KS",SNM,542,542,100,99,3,0,N
GRAND RIVER BK,GRAND RIVER CMRC,1441,3812147,"GRANDVILLE, MI",SMB,541,541,100,99,1,0,N
AMERICAN BK NA,AMBANK CO,1442,345345,"LE MARS, IA",NAT,541,541,100,99,1,0,N
FIRST SOUTHWEST BK,FIRST SOUTHWEST BC,1443,3224302,"ALAMOSA, CO",SNM,540,540,100,99,5,0,N
FRIENDSHIP ST BK,FRIENDSHIP BC,1444,427241,"FRIENDSHIP, IN",SMB,539,539,100,99,7,0,N
CITIZENS ST BK,HERKY HAWK FNCL CORP,1445,795548,"MONTICELLO, IA",SNM,538,538,100,99,7,0,N
SOUTH OTTUMWA SVG BK,CORNERSTONE FS GRP,1446,75446,"OTTUMWA, IA",SNM,537,537,100,99,5,0,N
REDWOOD CAP BK,REDWOOD CAP BC,1447,3247589,"EUREKA, CA",SNM,537,537,100,99,3,0,N
FIRST NB OF LA,FINANCIAL CORP OF LA,1448,575834,"CROWLEY, LA",NAT,537,537,100,99,3,0,N
FOUR CORNERS CMNTY BK,MESA WEST BC,1449,2855866,"FARMINGTON, NM",SNM,536,536,100,99,6,0,N
SUNSTATE BK,SUNSTATE BSHRS,1450,2791085,"MIAMI, FL",SNM,536,536,100,99,3,0,N
BANK OF TX,TALL CITY BSHRS,1451,925653,"MIDLAND, TX",SMB,536,536,100,99,2,0,N
TRIAD BUS BK,,1452,5398627,"GREENSBORO, NC",SNM,535,535,100,99,0,0,N
FRONTIER ST BK,,1453,632858,"OKLAHOMA CITY, OK",SNM,535,535,100,99,0,0,N
LEGENDS BK,LINN HC,1454,865151,"LINN, MO",SNM,535,535,100,99,10,0,N
SAVINGS BK,SAVINGS BC,1455,578116,"CIRCLEVILLE, OH",SNM,535,535,100,99,6,0,N
STERLING ST BK,STERLING FNCL GROUP,1456,144155,"AUSTIN, MN",SNM,535,535,100,99,5,0,N
REGIONAL MO BK,RMB BSHRS,1457,579140,"MARCELINE, MO",SNM,535,535,100,99,8,0,N
PREMIER CMNTY BK,MSB BC,1458,597546,"MARION, WI",SNM,535,535,100,99,10,0,N
PANHANDLE FIRST BK,PANHANDLE BSHRS,1459,192857,"GUYMON, OK",SNM,533,533,100,99,3,0,N
SOLUTIONS BK,HIGH POINT FS,1460,927134,"FORRESTON, IL",SNM,533,533,100,99,6,0,N
BARWICK BKG CO,BARWICK BC,1461,1007734,"BARWICK, GA",SNM,532,532,100,99,5,0,N
FIRST NB,FIRST NAT BSHRS,1462,583352,"HUNTSVILLE, TX",NAT,531,531,100,99,4,0,N
FARMERS & MERCHANTS BK,FMB BSHRS,1463,205243,"BALDWYN, MS",SMB,531,531,100,99,10,0,N
FIRST ST BK,FIRST ST BSHRS,1464,801047,"NEW LONDON, WI",SNM,529,529,100,99,7,0,N
BANK OF THE VALLEY,BELLWOOD CMNTY HC,1465,478195,"BELLWOOD, NE",SNM,529,529,100,99,6,0,N
CITIZENS B&TC,FIRST BK CORP,1466,192147,"VAN BUREN, AR",SMB,529,529,100,99,7,0,N
CENTURY BK,BANCORP OF LUCEDALE,1467,58636,"LUCEDALE, MS",SNM,529,529,100,99,8,0,N
BARABOO ST BK,BARABOO BC,1468,24949,"BARABOO, WI",SMB,528,528,100,99,6,0,N
CARROLL B&T,CARROLL FNCL SERVICES,1469,541857,"HUNTINGDON, TN",SMB,528,528,100,99,8,0,N
JONAH BK,JONAH BSHRS,1470,3412417,"CASPER, WY",SMB,528,528,100,99,3,0,N
ENTERPRISE BK,ENTERPRISE HC,1471,1836701,"OMAHA, NE",SMB,527,527,100,99,3,0,N
AVB BK,ARKANSAS VALLEY BSHRS,1472,262059,"BROKEN ARROW, OK",SNM,527,527,100,99,3,0,N
NORTH SHORE BK OF COMMERCE,NORTH SHORE FC,1473,126553,"DULUTH, MN",SMB,526,526,100,99,4,0,N
FIVE POINTS BK,HOMETOWN BC,1474,386450,"HASTINGS, NE",SMB,525,525,100,99,2,0,N
INSOUTH BK,INDEPENDENT SOUTH BSHRS,1475,329550,"BROWNSVILLE, TN",SMB,525,525,100,99,6,0,N
MILLENNIUM BK,MILLENNIUM BSHRS,1476,2820604,"OOLTEWAH, TN",SNM,525,525,100,99,8,0,N
FIRST BK OF OWASSO,,1477,637554,"OWASSO, OK",SNM,524,524,100,99,2,0,N
CATTLEMENS BK,REEVES BSHRS,1478,284556,"ALTUS, OK",SNM,524,524,100,99,5,0,N
PEOPLES BK,PEOPLES CORP,1479,593249,"RIPLEY, MS",SNM,523,523,100,99,5,0,N
WAYNE CTY BK,WAYNE CTY BSHRS,1480,511832,"WAYNESBORO, TN",SNM,523,523,100,99,7,0,N
LUMBEE GUARANTY BK,,1481,651121,"PEMBROKE, NC",SNM,523,523,100,99,14,0,N
FIRST NATIONS BK,ILLINOIS ST BC,1482,277240,"CHICAGO, IL",SNM,523,523,100,99,2,0,N
FIRST NB,,1483,500256,"MERTZON, TX",NAT,522,522,100,99,2,0,N
FARMERS & MRCH UNION BK,JEWEL BOX FS,1484,51842,"COLUMBUS, WI",SNM,521,521,100,99,5,0,N
PEOPLES B&TC,PEOPLES BANKTRUST,1485,109136,"BUFORD, GA",SNM,521,521,100,99,0,0,N
AMERICAN B&TC NA,AMBANK HOLDS,1486,2733263,"DAVENPORT, IA",NAT,520,520,100,99,6,0,N
FIRST FSB,NORTHEAST IN BC,1487,107570,"HUNTINGTON, IN",SNM,520,520,100,99,7,0,N
BELMONT SVG BK,,1488,72678,"BELLAIRE, OH",SNM,519,519,100,99,3,0,N
PORTAGE CMNTY BK,PORTAGE BSHRS,1489,2668598,"RAVENNA, OH",SMB,519,519,100,99,3,0,N
WEST TOWN B&TC,INTEGRATED FNCL HOLDS,1490,857576,"NORTH RIVERSIDE, IL",SNM,518,518,100,99,0,0,N
PROFINIUM,PROFINIUM FNCL HOLD,1491,865450,"TRUMAN, MN",SMB,518,518,100,99,3,0,N
STOCKMENS BK,FIRST BSHRS,1492,982553,"COLORADO SPRINGS, CO",SNM,518,518,100,99,11,0,N
MEGA BK,,1493,3690635,"SAN GABRIEL, CA",SNM,518,518,100,99,4,0,N
FIRST ST BK & TR CO,FIRST ST FREMONT,1494,1155,"FREMONT, NE",SNM,516,516,100,99,9,0,N
MERCHANTS & FARMERS B&TC,MERCHANTS & FARMERS BSHRS,1495,136338,"LEESVILLE, LA",SNM,515,515,100,99,8,0,N
AMERICAN CMRC BK NA,AMERICAN CMRC BSHRS,1496,3272956,"BREMEN, GA",NAT,515,515,100,99,3,0,N
CITIZENS NB CHEBOYGAN,CNB CORP,1497,773742,"CHEBOYGAN, MI",NAT,515,515,100,99,8,0,N
PEOPLES BK,PEOPLES BSHRS,1498,530655,"PRATT, KS",SMB,515,515,100,99,4,0,N
KARNES CTY NB,,1499,979759,"KARNES CITY, TX",NAT,514,514,100,99,2,0,N
SECURITY SVG BK,LARCH BC,1500,811747,"CANTON, SD",SNM,514,514,100,99,7,0,N
FIRST CMRL BK NA,FIRST CMRL FNCL CORP,1501,400365,"SEGUIN, TX",NAT,513,513,100,99,6,0,N
COTTONPORT BK,MANSURA BSHRS,1502,473930,"COTTONPORT, LA",SNM,513,513,100,99,11,0,N
FIRST SECURE CMNTY BK,FIRST SECURE BK GRP,1503,2805535,"SUGAR GROVE, IL",SNM,513,513,100,99,4,0,N
PAN AMER B&TC,AMERICAN BC IL,1504,2343167,"MELROSE PARK, IL",SNM,513,513,100,99,4,0,N
DEVON BK,DEVON BC,1505,347639,"CHICAGO, IL",SNM,511,511,100,99,2,0,N
CHAMPLAIN NB,CHAMPLAIN BK CORP,1506,126012,"ELIZABETHTOWN, NY",NAT,510,510,100,99,9,0,N
FIRST INDEPENDENT BK,FINLAYSON BSHRS,1507,761851,"RUSSELL, MN",SNM,510,510,100,99,10,0,N
CITIZENS BK,CBC,1508,710859,"CLOVIS, NM",SNM,510,510,100,99,4,0,N
CBBC BK,TWIN CITIES FNCL SVC,1509,218131,"MARYVILLE, TN",SNM,509,509,100,99,6,0,N
LONE STAR CAP BK NA,,1510,2788656,"SAN ANTONIO, TX",NAT,509,509,100,99,6,0,N
CONNECTION BK,FORT MADISON FC,1511,624246,"FORT MADISON, IA",SMB,509,509,100,99,4,0,N
FARMERS BK OF NORTHERN MO,NORTHERN MO BSHRS,1512,303952,"UNIONVILLE, MO",SMB,509,509,100,99,9,0,N
GRINNELL ST BK,GRINNELL BSHRS,1513,783246,"GRINNELL, IA",SNM,508,508,100,99,3,0,N
LAKE ELMO BK,LAKE ELMO BSHRS,1514,1015850,"LAKE ELMO, MN",SNM,508,508,100,99,7,0,N
RIVERSTONE BK,TRI VALLEY BSHRS INC,1515,388557,"EAGLE, NE",SNM,508,508,100,99,8,0,N
CROSS BK,CROSS CTY BSHRS,1516,989347,"WYNNE, AR",SNM,508,508,100,99,9,0,N
NBT FNCL BK,HORIZON BSHRS,1517,406059,"FORT WORTH, TX",SNM,508,508,100,99,4,0,N
GIBSLAND B&TC,GIBSLAND BSHRS,1518,734350,"GIBSLAND, LA",SNM,507,507,100,99,11,0,N
TRUPOINT BK,MINERS & MRCH BC,1519,274829,"GRUNDY, VA",SMB,507,507,100,99,11,0,N
COMMUNITY ST BK,COMMUNITY FC,1520,502746,"AVILLA, IN",SMB,506,506,100,99,3,0,N
ALVA ST B&TC,GRACE INV CO ESOP,1521,246956,"ALVA, OK",SMB,506,506,100,99,4,0,N
EQUITABLE BK,EQUITABLE FNCL CORP,1522,81175,"GRAND ISLAND, NE",SMB,505,505,100,99,4,0,N
HERITAGE BK NA,HERITAGE BSHRS GRP ESOP & TR,1523,901358,"SPICER, MN",NAT,504,504,100,99,5,0,N
MOUND CITY BK,MOUND CITY FS,1524,259442,"PLATTEVILLE, WI",SNM,504,504,100,99,5,0,N
HOMESTEAD BK,CSB CO,1525,140157,"COZAD, NE",SNM,503,503,100,99,10,0,N
CITIZENS CMNTY BK,CITIZENS BANCORP,1526,2007991,"MASCOUTAH, IL",SNM,503,503,100,99,2,0,N
LIBERTY BK NA,DMG BSHRS,1527,2907439,"IRVINE, CA",NAT,503,503,100,99,3,0,N
WEST POINT BK,FIRST BRECKINRIDGE BSHRS,1528,79042,"RADCLIFF, KY",SNM,502,502,100,99,4,0,N
DENALI ST BK,DENALI BC,1529,571265,"FAIRBANKS, AK",SNM,502,502,100,99,4,0,N
FIRST NB OF JEANERETTE,JEANERETTE FIRST NBC,1530,622037,"JEANERETTE, LA",NAT,501,501,100,99,7,0,N
TRINITY BK NA,,1531,3185896,"FORT WORTH, TX",NAT,501,501,100,99,0,0,N
PHELPS CTY BK,PHELPS CTY BK ESOP,1532,342054,"ROLLA, MO",SNM,501,501,100,99,4,0,N
HERRING BK,HERRING BC,1533,610164,"AMARILLO, TX",SNM,501,501,100,99,12,0,N
BRENHAM NB,BRENHAM BSHRS,1534,227357,"BRENHAM, TX",NAT,500,500,100,99,2,0,N
GOLDEN VALLEY BK,GOLDEN VALLEY BSHRS,1535,3440803,"CHICO, CA",SNM,500,500,100,99,2,0,N
UNICO BK,WASHCO BSHRS,1536,975153,"MINERAL POINT, MO",SNM,498,498,100,99,15,0,N
TEXAS REPUBLIC BK NA,TXRB HOLDS,1537,735067,"FRISCO, TX",NAT,498,498,100,99,5,0,N
FIRST ST BK,NORTON BSHRS,1538,394259,"NORTON, KS",SNM,498,498,100,99,4,0,N
RAYNE ST B&TC,FINANCIAL CORP OF LA,1539,900034,"RAYNE, LA",SNM,497,497,100,99,6,0,N
TRISTAR BK,TRISTAR BSHRS,1540,2871099,"DICKSON, TN",SNM,497,497,100,99,6,0,N
HIGH CNTRY BK,HIGH CNTRY BC,1541,479370,"SALIDA, CO",SMB,497,497,100,99,4,0,N
PEOPLES BK OF KY INC,PEOPLES OF FLEMING CTY BC,1542,995517,"FLEMINGSBURG, KY",SNM,497,497,100,99,11,0,N
WILLAMETTE VALLEY BK,OREGON BC,1543,2954497,"SALEM, OR",SNM,497,497,100,99,3,0,N
CALLAWAY BK,CALLAWAY SCTY BKS,1544,719656,"FULTON, MO",SMB,497,497,100,99,6,0,N
UNITED MW SVGS BK NA,MSB CAPITAL CORP,1545,809276,"DE GRAFF, OH",NAT,495,495,100,99,5,0,N
OSGOOD BK,OSB BC,1546,313223,"OSGOOD, OH",SNM,493,493,100,99,3,0,N
ARMOR BK,BIG CREEK BSHRS,1547,168571,"FORREST CITY, AR",SMB,493,493,100,99,9,0,N
SOLUTIONS NORTH BK,STOCKTON BSHRS,1548,612159,"STOCKTON, KS",SNM,493,493,100,99,4,0,N
GULF COAST BK,GULF COAST BSHRS,1549,459130,"ABBEVILLE, LA",SNM,493,493,100,99,8,0,N
MAGNOLIA BK,MAGNOLIA BSHRS,1550,261146,"ELIZABETHTOWN, KY",SNM,492,492,100,99,2,0,N
LABETTE BK,LABETTE CTY BSHRS,1551,483751,"ALTAMONT, KS",SNM,492,492,100,99,10,0,N
FIRST ROBINSON SB NA,FIRST ROBINSON FINANCIAL CORP,1552,660271,"ROBINSON, IL",NAT,491,491,100,99,4,0,N
ECLIPSE BK,ECLIPSE BC,1553,3347603,"LOUISVILLE, KY",SNM,491,491,100,99,1,0,N
CITIZENS BK OF KS,KING BSHRS,1554,1014853,"KINGMAN, KS",SMB,490,490,100,99,10,0,N
PINELAND BK,SOUTH BKG CO,1555,6039,"ALMA, GA",SNM,488,488,100,99,8,0,N
STATE BK FNCL,FIRST BC,1556,2631172,"LA CROSSE, WI",SMB,488,488,100,99,4,0,N
FIRST NB,FIRST ALAMOGORDO BC NV,1557,823450,"ALAMOGORDO, NM",NAT,487,487,100,99,5,0,N
BLUEHARBOR BK,,1558,3636914,"MOORESVILLE, NC",SNM,486,486,100,99,4,0,N
GERMANTOWN T&SB,GERMANTOWN BANC CORP,1559,830748,"BREESE, IL",SNM,486,486,100,99,3,0,N
FIRST CHOICE BK,PONTOTOC BSHRS CORP,1560,968744,"PONTOTOC, MS",SMB,486,486,100,99,4,0,N
BANK OF BELLEVILLE,BELLEVILLE BC,1561,3374403,"BELLEVILLE, IL",SNM,486,486,100,99,3,0,N
BANK OF ADVANCE,MILES BSHRS,1562,879644,"ADVANCE, MO",SMB,486,486,100,99,6,0,N
CITIZENS BK,EAST TX FC,1563,744854,"KILGORE, TX",SNM,486,486,100,99,12,0,N
CASEY ST BK,EAGLE FNCL CORP,1564,306337,"CASEY, IL",SNM,485,485,100,99,5,0,N
BANK OF TESCOTT,TESCOTT BSHRS,1565,54058,"TESCOTT, KS",SNM,485,485,100,99,4,0,N
OAK BK,OAK FNCL,1566,2857600,"FITCHBURG, WI",SNM,485,485,100,99,0,0,N
SOUTHWEST CAP BK,LAS VEGAS BC,1567,206156,"ALBUQUERQUE, NM",SNM,484,484,100,99,5,0,N
MECHANICS & FARMERS BK,M&F BC,1568,332224,"DURHAM, NC",SNM,483,483,100,99,6,0,N
IOWA ST BK,MID-IOWA BSHRS CO,1569,734248,"ALGONA, IA",SNM,482,482,100,99,4,0,N
BLACK HILLS CMNTY BK NA,BHCB HC,1570,3636428,"RAPID CITY, SD",NAT,482,482,100,99,1,0,N
TIME BK,COMMUNITY BK CORP,1571,2316714,"PARK RIDGE, IL",SNM,482,482,100,99,0,0,N
FIRST ST B&TC,FIRST ST BC MONTICELLO ESOP,1572,899642,"MONTICELLO, IL",SNM,481,481,100,99,9,0,N
FIRST NB,FNB CO,1573,630658,"LIVINGSTON, TX",NAT,481,481,100,99,2,0,N
RIVER CITY BK,FIRST BRECKINRIDGE BSHRS,1574,396244,"LOUISVILLE, KY",SNM,480,480,100,99,6,0,N
EAGLE B&TC,STATE HOLDING CO,1575,453446,"LITTLE ROCK, AR",SMB,480,480,100,99,12,0,N
INTERNATIONAL BK OF CMRC,INTERNATIONAL BSHRS CORP,1576,382069,"ZAPATA, TX",SNM,479,479,100,99,8,0,N
CITIZENS BK,CITIZENS CORP,1577,514132,"COLUMBIA, MS",SNM,477,477,100,99,7,0,N
UNITED MS BK,SOUTHWEST SCTY,1578,544335,"NATCHEZ, MS",SNM,477,477,100,99,9,0,N
CENTRAL ST BK,AJJ BC,1579,678744,"CORALVILLE, IA",SMB,477,477,100,99,6,0,N
POWELL VALLEY NB,POWELL VALLEY BSHRS,1580,31826,"JONESVILLE, VA",NAT,477,477,100,99,6,0,N
FNB CMNTY BK,FIRST VANDALIA CORP,1581,137447,"VANDALIA, IL",SMB,476,476,100,99,6,0,N
CONNECTIONS BK,WELLS BSHRS,1582,646556,"PLATTE CITY, MO",SNM,475,475,100,99,10,0,N
FIRST LIBERTY BK,FIRST LIBERTY NATL BSHRS,1583,629353,"LIBERTY, TX",SMB,475,475,100,99,7,0,N
NSB BK,NORTHWOOD FS CORP,1584,253646,"MASON CITY, IA",SNM,475,475,100,99,5,0,N
PEOPLES BK,PBS BSHRS,1585,2396592,"SENECA, MO",SNM,474,474,100,99,4,0,N
GREAT AMER BK,FIRST FNCL BSHRS,1586,2815879,"LAWRENCE, KS",SNM,473,473,100,99,4,0,N
ROBERTSON BKG CO,RBC,1587,430036,"DEMOPOLIS, AL",SNM,473,473,100,99,7,0,N
PARTNERS BK OF CA,,1588,3655933,"MISSION VIEJO, CA",SNM,473,473,100,99,1,0,N
BUCKEYE ST BK,BUCKEYE ST BSHRS,1589,870913,"POWELL, OH",SNM,473,473,100,99,6,0,N
SELECT BK,SELECT BK FC,1590,3567269,"FOREST, VA",SMB,472,472,100,99,5,0,N
FIRST NB OF COFFEE CTY,FNC BC,1591,1892154,"DOUGLAS, GA",NAT,472,472,100,99,4,0,N
STATE BK OF CHILTON,CALUMET BC,1592,120542,"CHILTON, WI",SNM,471,471,100,99,4,0,N
CENTRAL SVG BK,CENTRAL BC,1593,382050,"SAULT SAINTE MARIE, MI",SMB,471,471,100,99,8,0,N
CHARTER WEST BK,NATIONWIDE BSHRS,1594,582953,"WEST POINT, NE",SMB,471,471,100,99,4,0,N
AMERICAN NB OF MN,AMERICAN BC MN,1595,306159,"BAXTER, MN",NAT,471,471,100,99,9,0,N
KODABANK,KODA BANCOR,1596,803957,"DRAYTON, ND",SNM,470,470,100,99,11,0,N
PEOPLES BK,RIGLER INV CO,1597,968249,"CLIVE, IA",SMB,470,470,100,99,7,0,N
BELGRADE ST BK,TURNER BSHRS,1598,761244,"BELGRADE, MO",SMB,469,469,100,99,5,0,N
UNITED CMMTY BK OF WEST KY,UNITED CMNTY BSHRS,1599,3070545,"MORGANFIELD, KY",SNM,469,469,100,99,5,0,N
CENTURY B&TC,CENTURY FC,1600,694847,"COLDWATER, MI",SNM,469,469,100,99,9,0,N
PARADISE BK,PARADISE BC,1601,3368635,"BOCA RATON, FL",SMB,469,469,100,99,2,0,N
FIRST ST BK,CSRA BK CORP,1602,36933,"WRENS, GA",SNM,468,468,100,99,4,0,N
VICTORY BK,VICTORY BC,1603,3603961,"LIMERICK, PA",SMB,468,468,100,99,0,0,N
FIRST ST B&TC,TONGANOXIE BSHRS,1604,605656,"TONGANOXIE, KS",SNM,467,467,100,99,6,0,N
FIRST CMNTY BK,FIRST TR FINANCIAL CORP,1605,837149,"CLINTON, KY",SNM,466,466,100,99,10,0,N
TOUCHMARK NB,TOUCHMARK BSHRS,1606,3645840,"ALPHARETTA, GA",NAT,466,466,100,99,0,0,N
FIRST NORTHEAST BK OF NE,FARM & HOME INS AGY,1607,208655,"LYONS, NE",SMB,466,466,100,99,8,0,N
HORIZON BK,,1608,663955,"WAVERLY, NE",SNM,465,465,100,99,4,0,N
FIRST CITIZENS ST BK,WHITEWATER BC,1609,831642,"WHITEWATER, WI",SNM,465,465,100,99,6,0,N
SILVER LAKE BK,GIDEON MGMT LLC,1610,326054,"TOPEKA, KS",SNM,465,465,100,99,5,0,N
CHINO CMRL BK NA,CHINO CMRL BC,1611,2925620,"CHINO, CA",NAT,464,464,100,99,3,0,N
NORTHVIEW BK,FINLAYSON BSHRS,1612,16551,"SANDSTONE, MN",SNM,464,464,100,99,11,0,N
FNB CMNTY BK,FIRST MIDWEST ACQUISITION CORP,1613,839255,"MIDWEST CITY, OK",SMB,464,464,100,99,6,0,N
COMMUNITY ST BK OF ORBISONIA,ORBISONIA CMNTY BC,1614,121914,"ORBISONIA, PA",SNM,464,464,100,99,8,0,N
MAGNOLIA ST BK,MAGNOLIA ST CORP,1615,34434,"BAY SPRINGS, MS",SNM,463,463,100,99,7,0,N
NEFFS NB,NEFFS BC,1616,144913,"NEFFS, PA",NAT,462,462,100,99,1,0,N
FIRST VISION BK OF TN,FIRST VISION FNCL,1617,3350658,"TULLAHOMA, TN",SMB,462,462,100,99,3,0,N
GOLD COAST BK,GC BC,1618,3593307,"CHICAGO, IL",SNM,462,462,100,99,0,0,N
1ST ST BK,1ST ST FNCL,1619,3223305,"SAGINAW, MI",SNM,462,462,100,99,4,0,N
AMERICAN EAGLE BK,ORCHID FNCL BC,1620,3116519,"SOUTH ELGIN, IL",SNM,461,461,100,99,1,0,N
OREGON COAST BK,OREGON COAST BSHRS,1621,3125557,"NEWPORT, OR",SNM,461,461,100,99,5,0,N
GOLDWATER BK NA,GOLDWATER BC,1622,3592047,"PHOENIX, AZ",NAT,460,460,100,99,1,0,N
FIRST FARMERS & MRCHS BK,215 HC,1623,217059,"CANNON FALLS, MN",SNM,460,460,100,99,6,0,N
PEOPLES ST BK,ELLETTSVILLE BSHRS,1624,454546,"ELLETTSVILLE, IN",SNM,460,460,100,99,11,0,N
SPRING BK,CHECKSPRING CMNTY CORP,1625,3368925,"BRONX, NY",SNM,460,460,100,99,1,0,N
WOODSBORO BK,,1626,406022,"WOODSBORO, MD",SNM,460,460,100,99,6,0,N
OHIO ST BK,,1627,5312593,"BEXLEY, OH",SNM,459,459,100,99,1,0,N
ENTERPRISE BK OF SC,,1628,457426,"EHRHARDT, SC",SNM,459,459,100,99,11,0,N
FSNB NA,JRMB II,1629,125154,"LAWTON, OK",NAT,459,459,100,99,73,0,N
CAPRA BK,,1630,1013744,"DUBUQUE, IA",SNM,459,459,100,99,1,0,N
PEOPLES BK,PEOPLES BSHRS,1631,70638,"MENDENHALL, MS",SNM,458,458,100,99,4,0,N
STATE BK,,1632,621357,"DE KALB, TX",SNM,458,458,100,99,6,0,N
FIRSTBANK OF NE,BANK MGMT,1633,540056,"WAHOO, NE",SMB,457,457,100,99,3,0,N
FIRST NB IN OLNEY,SUMMIT BSHRS,1634,412845,"OLNEY, IL",NAT,456,456,100,99,6,0,N
FIRST PRYORITY BK,FIRST PRYOR BC,1635,524953,"PRYOR, OK",SMB,454,454,100,99,1,0,N
TS BK,TREYNOR BSHRS,1636,552545,"TREYNOR, IA",SNM,454,454,100,99,7,0,N
