Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
MEADOWS BK,,712,3719648,"LAS VEGAS, NV",SNM,1243,1243,100,96,5,0,N
COMMUNITY NAT B&T TX,COMMUNITY BK HOLD TX,713,738769,"CORSICANA, TX",NAT,1241,1241,100,96,12,0,N
PACIFIC NB,,714,577137,"MIAMI, FL",NAT,1240,1240,100,96,2,0,N
NORTHWAY BK,NORTHWAY FNCL,715,30502,"BERLIN, NH",SNM,1238,1238,100,96,16,0,N
OLD DOMINION NA,ODNB FC,716,3610718,"NORTH GARDEN, VA",NAT,1238,1238,100,96,3,0,N
CITIZENS BK,CITCO CMNTY BSHRS,717,778738,"ELIZABETHTON, TN",SNM,1235,1235,100,96,13,0,N
CHAIN BRIDGE BK NA,CHAIN BRIDGE BC,718,3597211,"MC LEAN, VA",NAT,1234,1234,100,96,0,0,N
WALLIS BK,WALLIS BSHRS,719,283867,"WALLIS, TX",SNM,1229,1229,100,96,13,0,N
SIGNATURE BK NA,SIGNATURE BC,720,3076604,"TOLEDO, OH",NAT,1228,1228,100,96,1,0,N
SECURITY B&TC,SECURITY BSHRS,721,118156,"PARIS, TN",SNM,1218,1218,100,96,10,0,N
SOLVAY BK,SOLVAY BC,722,722816,"SOLVAY, NY",SMB,1216,1216,100,96,8,0,N
PACIFIC COAST BKR BK,PACIFIC COAST BKR BSHRS,723,2451240,"WALNUT CREEK, CA",SMB,1215,1215,100,96,0,0,N
LIBERTY NAT BK,BOE BSHRS,724,68756,"LAWTON, OK",NAT,1215,1215,100,96,8,0,N
MONTGOMERY BK,MONTGOMERY BC,725,613558,"SIKESTON, MO",SMB,1213,1213,100,96,11,0,N
FIRST SOUTHERN NB,FIRST SOUTHERN BC,726,702612,"LANCASTER, KY",NAT,1210,1210,100,96,13,0,N
UNITED SCTY BK,UNITED SCTY BSHRS,727,1162017,"FRESNO, CA",SMB,1207,1207,100,96,12,0,N
CENTRAL NB,CENTRABANC CORP,728,428060,"WACO, TX",NAT,1206,1206,100,96,3,0,N
BTC BK,BETHANY BSHRS,729,1009242,"BETHANY, MO",SNM,1198,1198,100,96,22,0,N
NBKC BK,AMERI-NATIONAL CORP,730,2747587,"LEAWOOD, KS",SNM,1197,1197,100,96,3,0,N
INDEPENDENCE BK,MONTANA SECURITY,731,606653,"HAVRE, MT",SNM,1194,1194,100,96,9,0,N
MONTICELLO BKG CO,MONTICELLO BSHRS,732,266945,"MONTICELLO, KY",SMB,1192,1192,100,96,20,0,N
DART BK,DART FC,733,47247,"MASON, MI",SNM,1191,1191,100,96,3,0,N
UNITED BK,UNITED BC OF AL,734,994435,"ATMORE, AL",SNM,1189,1189,100,96,20,0,N
TWO RIVERS B&TC,TWO RIVERS FNCL GRP,735,3320781,"BURLINGTON, IA",SNM,1189,1189,100,96,13,0,N
BANK OF ID,BANK OF ID HC,736,300960,"IDAHO FALLS, ID",SNM,1185,1185,100,96,14,0,N
SYNERGY BK,SYNERGY BSHRS,737,2748502,"HOUMA, LA",SNM,1181,1181,100,96,9,0,N
BENCHMARK CMNTY BK,BENCHMARK BSHRS,738,94522,"KENBRIDGE, VA",SMB,1178,1178,100,96,15,0,N
TEXAS SCTY BK,TEXAS SCTY BSHRS,739,3619216,"DALLAS, TX",SNM,1177,1177,100,96,4,0,N
SIGNATURE BK,WHITE RIVER BSHRS CO,740,3350724,"FAYETTEVILLE, AR",SMB,1177,1177,100,96,8,0,N
PLAINS CMRC BK,PLAINS CMRC FNCL,741,593052,"SIOUX FALLS, SD",SNM,1175,1175,100,96,7,0,N
FARMERS ST BK,FS BC,742,113441,"LAGRANGE, IN",SNM,1174,1174,100,96,11,0,N
STATE BK OF INDIA CA,,743,779968,"LOS ANGELES, CA",SNM,1172,1172,100,96,7,0,N
MAPLEMARK BK,MAPLE FNCL HOLDS,744,594451,"DALLAS, TX",SNM,1168,1168,100,96,1,0,N
FIRST BK OF THE LAKE,FBOL BSHRS,745,758851,"OSAGE BEACH, MO",SNM,1165,1165,100,96,0,0,N
JEFF DAVIS B&TC,JD BSHRS,746,980531,"JENNINGS, LA",SNM,1161,1161,100,96,23,0,N
WOOD & HUSTON BK,WOOD & HUSTON BC,747,671558,"MARSHALL, MO",SNM,1160,1160,100,96,11,0,N
GENESEE REGIONAL BK,GREATER ROCHESTER BC,748,852704,"ROCHESTER, NY",SNM,1156,1156,100,96,2,0,N
COMMERCIAL & SVG BK,CSB BC,749,189129,"MILLERSBURG, OH",SMB,1156,1156,100,96,15,0,N
FIRST HARRISON BK,FIRST CAPITAL INC,750,716374,"CORYDON, IN",SNM,1154,1154,100,96,17,0,N
UNITED BKR BK,UNITED BKR BC,751,930358,"BLOOMINGTON, MN",SMB,1151,1151,100,96,0,0,N
DALLAS CAP BK NA,PARK CITIES FNCL GRP,752,384652,"DALLAS, TX",NAT,1148,1148,100,96,0,0,N
FIRST IC BK,FIRST IC CORP,753,2877840,"DORAVILLE, GA",SNM,1148,1148,100,96,9,0,N
SUMMIT BK,SUMMIT BK GRP,754,3243282,"EUGENE, OR",SNM,1146,1146,100,96,2,0,N
BAYFIRST NB,BAYFIRST FNCL CORP,755,2771694,"SAINT PETERSBURG, FL",NAT,1144,1144,100,96,11,0,N
GROVE B&TC,COCONUT GROVE BSHRS,756,648130,"MIAMI, FL",SMB,1138,1138,100,96,4,0,N
SOUTHWEST MO BK,SOUTHWEST MO BC,757,760854,"CARTHAGE, MO",SNM,1137,1137,100,96,10,0,N
BANK OF THE PACIFIC,PACIFIC FC,758,307679,"ABERDEEN, WA",SNM,1135,1135,100,96,16,0,N
PRIORITYONE BK,PRIORITYONE CAP CORP,759,956938,"MAGEE, MS",SMB,1134,1134,100,96,16,0,N
AMALGAMATED BK CHICAGO,AMALGAMATED INV CO,760,397531,"CHICAGO, IL",SNM,1134,1134,100,96,1,0,N
FIRST NB&TC OF NEWTOWN,FNB BC,761,1007417,"NEWTOWN, PA",NAT,1133,1133,100,96,15,0,N
IOWA ST BK,VOGEL BSHRS,762,982348,"HULL, IA",SMB,1131,1131,100,96,13,0,N
FIRST NB AMES IA,AMES NAT CORP,763,820048,"AMES, IA",NAT,1131,1131,100,96,11,0,N
PEOPLES B&TC,PBT BSHRS,764,153353,"MCPHERSON, KS",SNM,1129,1129,100,96,16,0,N
FIRST NB OF HUTCHINSON,FIRST KS BSHRS,765,754853,"HUTCHINSON, KS",NAT,1129,1129,100,96,7,0,N
FIRST ARKANSAS B&T,FIRST ARKANSAS BSHRS,766,466240,"JACKSONVILLE, AR",SNM,1129,1129,100,96,20,0,N
SOUTHWESTERN NB,SWNB BC,767,2625724,"HOUSTON, TX",NAT,1128,1128,100,96,8,0,N
CROGHAN COLONIAL BK,CROGHAN BSHRS,768,362717,"FREMONT, OH",SMB,1121,1121,100,96,18,0,N
UNITED TX BK,UTB FHC,769,726953,"DALLAS, TX",SMB,1119,1119,100,96,1,0,N
BENCHMARK BK,QUINLAN BSHRS,770,980960,"PLANO, TX",SNM,1118,1118,100,96,6,0,N
M1 BK,M1 BSHRS,771,666059,"CLAYTON, MO",SNM,1114,1114,100,96,1,0,N
BLUE SKY BK,NBC BSHRS,772,517357,"PAWHUSKA, OK",SMB,1113,1113,100,96,15,0,N
VOLUNTEER ST BK,VOLUNTEER ST BSHRS,773,774132,"PORTLAND, TN",SNM,1111,1111,100,96,13,0,N
FIRST BKR TC NA,FIRST BKR TRUSTSHARES,774,344647,"QUINCY, IL",NAT,1110,1110,100,96,8,0,N
FIRST GEN BK,,775,3386264,"ROWLAND HEIGHTS, CA",SNM,1107,1107,100,96,4,0,N
BANK OF PONTIAC,PONTIAC BC,776,930442,"PONTIAC, IL",SMB,1107,1107,100,96,13,0,N
COMMUNITY NB,COMMUNITY BC,777,270504,"DERBY, VT",NAT,1107,1107,100,96,11,0,N
CITIZENS B&TC,CITIZENS B&T HOLD,778,3174920,"GUNTERSVILLE, AL",SNM,1105,1105,100,96,7,0,N
INTERNATIONAL FNC BK,IFB BC,779,867632,"MIAMI, FL",SNM,1103,1103,100,96,1,0,Y
PEOPLESSOUTH BK,PEOPLESSOUTH BSHRS,780,518037,"COLQUITT, GA",SNM,1101,1101,100,96,31,0,N
AMERICAN CMNTY B&T,AMERICAN CMNTY FNCL,781,2869162,"WOODSTOCK, IL",SNM,1099,1099,100,96,3,0,N
COMMERCEWEST BK,CW BC,782,3052813,"IRVINE, CA",SMB,1099,1099,100,96,0,0,N
PLATTE VALLEY BK,PLATTE VALLEY FS CO,783,2465881,"SCOTTSBLUFF, NE",SMB,1097,1097,100,96,9,0,N
CITIZENS BK,CITIZENS BC,784,98463,"CORVALLIS, OR",SNM,1095,1095,100,96,14,0,N
CORE BK,DS HC,785,976552,"OMAHA, NE",SNM,1095,1095,100,96,6,0,N
UWHARRIE BK,UWHARRIE CAP CORP,786,590220,"ALBEMARLE, NC",SMB,1095,1095,100,97,9,0,N
SARATOGA NB&TC,ARROW FC,787,1211371,"SARATOGA SPRINGS, NY",NAT,1093,1093,100,97,10,0,N
FREEDOM BK OF VIRGINIA,FREEDOM FNCL HOLDS,788,3019982,"FAIRFAX, VA",SMB,1092,1092,100,97,4,0,N
CONSUMERS NB,CONSUMERS BC,789,477321,"MINERVA, OH",NAT,1090,1090,100,97,20,0,N
BANK OF CENT FL,BANK OF CENT FL HC,790,3588312,"LAKELAND, FL",SNM,1087,1087,100,97,4,0,N
CENTRAL BK,CENTRAL BSHRS,791,31255,"HOUSTON, TX",SMB,1087,1087,100,97,3,0,N
SOUND CMNTY BK,SOUND FNCL BC,792,429487,"SEATTLE, WA",SNM,1087,1087,100,97,8,0,N
SULLIVAN BK,MID-MISSOURI HC,793,436953,"SULLIVAN, MO",SNM,1086,1086,100,97,9,0,N
CITIZENS BK,CITIZENS BK HOLD,794,783844,"MUKWONAGO, WI",SNM,1085,1085,100,97,11,0,N
PREMIER BK,PB BSHRS,795,33259,"MAPLEWOOD, MN",SNM,1085,1085,100,97,7,0,N
SUMMIT ST BK,,796,561574,"SANTA ROSA, CA",SNM,1080,1080,100,97,4,0,N
LEGEND BK NA,LEGEND BC,797,100357,"BOWIE, TX",NAT,1079,1079,100,97,13,0,N
FIRST BK OF BERNE,FIRST BERNE FC,798,312244,"BERNE, IN",SMB,1074,1074,100,97,6,0,N
PATRIOT BK NA,PATRIOT NAT BC,799,2236821,"STAMFORD, CT",NAT,1073,1073,100,97,8,0,N
FIRST OKLAHOMA BK,FIRST OK HOLD,800,75259,"JENKS, OK",SNM,1072,1072,100,97,2,0,N
FIRST US BK,FIRST US BSHRS,801,259330,"BIRMINGHAM, AL",SNM,1070,1070,100,97,14,0,N
MIDWEST RGNL BK,MIDWEST RGNL BC,802,691958,"CLAYTON, MO",SNM,1068,1068,100,97,6,0,N
BANK OF WA,DIAMOND BANCORP,803,565750,"WASHINGTON, MO",SNM,1068,1068,100,97,5,0,N
MIDDLETOWN VALLEY BK,COMMUNITY HERITAGE FNCL,804,41825,"MIDDLETOWN, MD",SNM,1064,1064,100,97,7,0,N
POINTBANK,PILOT POINT BC ESOP,805,844567,"PILOT POINT, TX",SMB,1064,1064,100,97,8,0,N
CITIZENS ST BK,CSB BSHRS,806,261360,"SOMERVILLE, TX",SNM,1063,1063,100,97,6,0,N
COMMUNITY WEST BK NA,COMMUNITY WEST BSHRS,807,1412712,"GOLETA, CA",NAT,1062,1062,100,97,6,0,N
UNION BK CO,UNITED BSHRS,808,780218,"COLUMBUS GROVE, OH",SNM,1061,1061,100,97,18,0,N
DAYSPRING BK,NEBRASKA BSHRS,809,151957,"GOTHENBURG, NE",SNM,1058,1058,100,97,7,0,N
RIVER BK,RIVER HC,810,279842,"STODDARD, WI",SNM,1056,1056,100,97,13,0,N
PEOPLES BK,PEOPLES BC,811,819855,"LUBBOCK, TX",SMB,1054,1054,100,97,11,0,N
METRO BK,,812,1394621,"PELL CITY, AL",SNM,1053,1053,100,97,8,0,N
SOMERSET SVG BK,SR BC,813,159971,"BOUND BROOK, NJ",SNM,1052,1052,100,97,15,0,N
SKYLINE NB,SKYLINE BSHRS,814,90328,"INDEPENDENCE, VA",NAT,1050,1050,100,97,26,0,N
MIDWEST BK,MIDWEST BANC HC,815,669555,"PIERCE, NE",SMB,1050,1050,100,97,10,0,N
BANKFIRST,NORTH CENTRAL BC,816,117458,"NORFOLK, NE",SNM,1050,1050,100,97,14,0,N
TOLLESON PRIV BK,TOLLESON WEALTH MGMT,817,3166699,"DALLAS, TX",SNM,1048,1048,100,97,0,0,N
R BK,R CORP FNCL,818,3821037,"ROUND ROCK, TX",SNM,1048,1048,100,97,9,0,N
LEAD BK,LUNA PARENT,819,893855,"KANSAS CITY, MO",SNM,1047,1047,100,97,1,0,N
HELM BK USA,,820,1414819,"MIAMI, FL",SNM,1044,1044,100,97,0,0,N
LIBERTY B&TC,LIBERTY FNCL SVC,821,283438,"NEW ORLEANS, LA",SNM,1039,1039,100,97,15,0,N
BOM BK,GRANT BSHRS,822,684455,"NATCHITOCHES, LA",SNM,1033,1033,100,97,19,0,N
FARMERS ST BK,NEIGHBOR INS AGY,823,1006148,"MARION, IA",SNM,1032,1032,100,97,7,0,N
DEERWOOD BK,DEERWOOD BSHRS,824,314257,"WAITE PARK, MN",SNM,1031,1031,100,97,11,0,N
BANK FORWARD,BANK FORWARD ESOP & TR,825,812557,"FARGO, ND",SNM,1028,1028,100,97,11,0,N
FIRST NB&TC,FIRST INDEPENDENT BC,826,154154,"CHICKASHA, OK",NAT,1026,1026,100,97,10,0,N
FIRST BK OF AL,FIRSTBANC OF AL,827,257233,"TALLADEGA, AL",SNM,1026,1026,100,97,11,0,N
FIRST RELIANCE BK,FIRST RELIANCE BSHRS,828,2839790,"FLORENCE, SC",SNM,1026,1026,100,97,10,0,N
KATAHDIN TC,KATAHDIN BSHRS CORP,829,327305,"PATTEN, ME",SNM,1024,1024,100,97,15,0,N
PIONEER B&TC,BELLE FOURCHE BSHRS,830,65559,"BELLE FOURCHE, SD",SNM,1024,1024,100,97,5,0,N
EDMONTON ST BK,EDMONTON BSHRS,831,845247,"GLASGOW, KY",SNM,1023,1023,100,97,17,0,N
ROYAL BKS OF MO,ROYAL BSHRS,832,501459,"SAINT LOUIS, MO",SNM,1019,1019,100,97,17,0,N
DBA FIRST BK TX,FIRST BAIRD BSHRS,833,614368,"WEATHERFORD, TX",NAT,1019,1019,100,97,13,0,N
SUPERIOR NB,KEWEENAW FC,834,245557,"HANCOCK, MI",NAT,1017,1017,100,97,9,0,N
PROVIDENCE BK,PB FC,835,3404506,"ROCKY MOUNT, NC",SNM,1016,1016,100,97,5,0,N
COMMERCIAL B&TC,COMMERCIAL HC,836,467658,"PARIS, TN",SNM,1016,1016,100,97,8,0,N
CITIZENS NB,CITIZENS BSHRS,837,738013,"BLUFFTON, OH",NAT,1015,1015,100,97,10,0,N
1ST CAP BK,1ST CAP BC,838,3594797,"SALINAS, CA",SNM,1014,1014,100,97,5,0,N
LEGACY NB,LEGACY BSHRS,839,3306280,"SPRINGDALE, AR",NAT,1013,1013,100,97,10,0,N
FARMERS B&TC,FARMERS ENT,840,482156,"GREAT BEND, KS",SNM,1011,1011,100,97,8,0,N
FIRST NB MI,FIRST NAT BC,841,3404467,"KALAMAZOO, MI",NAT,1011,1011,100,97,5,0,N
SOVEREIGN BK,SOVEREIGN BC,842,396253,"SHAWNEE, OK",SMB,1011,1011,100,97,8,0,N
UNITED BK MI,UNITED BK FC,843,150044,"GRAND RAPIDS, MI",SNM,1010,1010,100,97,12,0,N
NORTH SIDE B&TC,,844,615217,"CINCINNATI, OH",SMB,1010,1010,100,97,8,0,N
CITIZENS BK,AMADOR BSHRS,845,1016857,"LAS CRUCES, NM",SNM,1009,1009,100,97,7,0,N
FIRST SOUTHERN BK,MIDWEST COMMUNITY BSHRS,846,382649,"MARION, IL",SNM,1006,1006,100,97,18,0,N
ACCESS BK,3MV BC,847,3614837,"OMAHA, NE",SNM,1005,1005,100,97,7,0,N
RESOURCE BK,RESOURCE BSHRS,848,2716088,"COVINGTON, LA",SNM,1005,1005,100,97,10,0,N
ANSTAFF BK,FIRST NATIONAL BANCORP,849,261940,"GREEN FOREST, AR",SMB,1005,1005,100,97,12,0,N
FIRST METRO BK,FIRST METRO BC,850,1222519,"MUSCLE SHOALS, AL",SNM,1004,1004,100,97,10,0,N
DIME BK,DIMECO,851,56717,"HONESDALE, PA",SNM,1003,1003,100,97,8,0,N
KIRKPATRICK BK,AMERICAN BC OF OK,852,67151,"EDMOND, OK",SNM,1003,1003,100,97,7,0,N
FARMERS NB OF DANVILLE,BOYLE BANCORP,853,785147,"DANVILLE, KY",NAT,1002,1002,100,97,11,0,N
BANK OF LABOR,INTERNATIONAL BHOOD BOILERMKRS,854,246657,"LENEXA, KS",SNM,1001,1001,100,97,5,0,N
EVANGELINE B&TC,EVANGELINE BSHRS,855,372538,"VILLE PLATTE, LA",SNM,999,999,100,97,9,0,N
FIRST NB,PINNACLE BSHRS CORP,856,979629,"ALTAVISTA, VA",NAT,998,998,100,97,17,0,N
FINANCIAL FED BK,FINANCIAL FEDCORP,857,590976,"MEMPHIS, TN",SMB,996,996,100,97,0,0,N
TRUXTON TC,TRUXTON CORP,858,3290240,"NASHVILLE, TN",SMB,996,996,100,97,0,0,N
TENNESSEE ST BK,TENNESSEE ST BSHRS,859,479839,"PIGEON FORGE, TN",SMB,996,996,100,97,16,0,N
JACKSON COUNTY BK,BANCORP OF SOUTHERN IN,860,884442,"SEYMOUR, IN",SNM,995,995,100,97,12,0,N
FIRSTAR BK,FIRSTAR FNCL CORP,861,427353,"SALLISAW, OK",SNM,994,994,100,97,11,0,N
BENNINGTON ST BK,BERCO,862,1016259,"SALINA, KS",SNM,994,994,100,97,8,0,N
FIRST ST BK NE,FIRST ST HOLD CO,863,499453,"LINCOLN, NE",SMB,992,992,100,97,16,0,N
FIRST ST BK,FIRST ST BC,864,294023,"WINCHESTER, OH",SNM,992,992,100,97,15,0,N
WEST MI CMNTY BK,NORTHSTAR FNCL GRP,865,715340,"HUDSONVILLE, MI",SMB,991,991,100,97,7,0,N
DBA GNBANK NA,GN BSHRS,866,928056,"GIRARD, KS",NAT,990,990,100,97,14,0,N
FARMERS BK FRANKFORT IN,FARMERS BC FRANKFORT IN,867,423449,"FRANKFORT, IN",SNM,990,990,100,97,10,0,N
MID AMER BK,FRIENDSHIP BSHRS,868,873259,"LINN, MO",SNM,990,990,100,97,9,0,N
STUDIO BK,STUDIO FNCL HOLDS,869,5205819,"NASHVILLE, TN",SNM,989,989,100,97,1,0,N
ADIRONDACK BK,ADIRONDACK BC,870,101671,"UTICA, NY",SMB,984,984,100,97,18,0,N
INTERNATIONAL BK OF CHICAGO,IBC BC,871,2006024,"CHICAGO, IL",SNM,984,984,100,97,5,0,N
NORTHSTAR BK,NORTHSTAR FNCL GRP,872,2958972,"BAD AXE, MI",SMB,983,983,100,97,9,0,N
CORNERSTONE NB&TC,CORNERSTONE BC,873,2929392,"PALATINE, IL",NAT,982,982,100,97,4,0,N
COMMUNITY BK OF THE BAY,BAY CMNTY BC,874,2483438,"OAKLAND, CA",SNM,982,982,100,97,2,0,N
CLEAR MNT BK,STATE BC,875,886624,"BRUCETON MILLS, WV",SMB,981,981,100,97,10,0,N
SAINT LOUIS BK,ST LOUIS BSHRS,876,3354599,"SAINT LOUIS, MO",SNM,981,981,100,97,1,0,N
CORNHUSKER BK,CORNHUSKER GROWTH CORP,877,544652,"LINCOLN, NE",SMB,980,980,100,97,9,0,N
AUBURNBANK,AUBURN NBC,878,749635,"AUBURN, AL",SMB,979,979,100,97,7,0,N
PARKSIDE FNCL B&TC,PARKSIDE FNCL,879,3688043,"CLAYTON, MO",SNM,977,977,100,97,0,0,N
CITIZENS BK,CITIZENS BSHRS CORP,880,898627,"OLANTA, SC",SNM,977,977,100,97,24,0,N
VISION BK,VISION BSHRS,881,241157,"ADA, OK",SMB,975,975,100,97,9,0,N
BANK OF THE JAMES,BANK OF THE JAMES FNCL GROUP,882,2787770,"LYNCHBURG, VA",SMB,975,975,100,97,18,0,N
BANK OF WI DELLS,DELLS BSHRS,883,894348,"WISCONSIN DELLS, WI",SNM,972,972,100,97,2,0,N
COASTAL CAROLINA NB,COASTAL CAROLINA BSHRS,884,3821822,"MYRTLE BEACH, SC",NAT,969,969,100,97,7,0,N
NANO BANC,NANO FNCL HOLDS,885,3635029,"IRVINE, CA",SMB,968,968,100,97,1,0,N
FIRST NB,BASTROP BSHRS,886,18050,"BASTROP, TX",NAT,967,967,100,97,5,0,N
HILLTOP NB,MIDLAND FC,887,1454,"CASPER, WY",NAT,966,966,100,97,5,0,N
MODERN BK NA,MODERN BK MGMT LLC,888,2398701,"NEW YORK, NY",NAT,964,964,100,97,0,0,Y
GBANK,GBANK FNCL HOLDS,889,3636446,"LAS VEGAS, NV",SNM,963,963,100,97,1,0,N
HCN BK,HEMET BC,890,183668,"RIVERSIDE, CA",SNM,962,962,100,97,5,0,N
HONESDALE NB,HONAT BC,891,465618,"HONESDALE, PA",NAT,961,961,100,97,12,0,N
BORDER BK,BORDER BSHRS,892,977951,"FARGO, ND",SNM,959,959,100,97,10,0,N
FIRSTIER BK,FIRSTIER II BC,893,536554,"KIMBALL, NE",SNM,956,956,100,97,9,0,N
PEOPLES BK,PEOPLES BC,894,998844,"ROCK VALLEY, IA",SNM,955,955,100,97,9,0,N
BANK OF COMMERCE,COMMERCE BC,895,99442,"GREENWOOD, MS",SNM,954,954,100,97,9,0,N
ALLIANCE BK CENT TX,ABCT HOLD,896,601658,"WOODWAY, TX",SNM,954,954,100,97,5,0,N
PADUCAH B&TC,PADUCAH BSHRS,897,285740,"PADUCAH, KY",SMB,953,953,100,97,6,0,N
CONVERSE CTY BK,CONVERSE CTY CAP CORP,898,72258,"DOUGLAS, WY",SNM,951,951,100,97,2,0,N
NEBRASKALAND BK,NEBRASKALAND FS,899,2667957,"NORTH PLATTE, NE",SMB,950,950,100,97,5,0,N
HOMETOWN BK NA,HOMETOWN BSHRS,900,393953,"GALVESTON, TX",NAT,948,948,100,97,6,0,N
UNIVERSITY BK,UNIVERSITY BC,901,137652,"ANN ARBOR, MI",SNM,940,940,100,97,0,0,N
OPTIMUMBANK,OPTIMUMBANK HOLD,902,2953418,"FORT LAUDERDALE, FL",SNM,940,940,100,97,1,0,N
ROUND TOP ST BK,ROUND TOP BSHRS,903,665865,"ROUND TOP, TX",SNM,940,940,100,97,6,0,N
AMERICAN ST BK,STEELE BSHRS,904,262358,"ARP, TX",SMB,939,939,100,97,12,0,N
FIRST NB OF WATERLOO,FIRST WATERLOO BSHRS,905,145545,"WATERLOO, IL",NAT,934,934,100,97,15,0,N
PEOPLES BK,PEOPLES FC,906,870539,"BILOXI, MS",SNM,932,932,100,97,16,0,N
CIERA BK,FIRST GRAHAM BC,907,327855,"GRAHAM, TX",SMB,932,932,100,97,7,0,N
BNC NB,BNCCORP,908,2358769,"GLENDALE, AZ",NAT,927,927,100,97,10,0,N
STURGIS B&TC,STURGIS BC,909,366078,"STURGIS, MI",SNM,925,925,100,97,17,0,N
BANK OF FAYETTE CTY,MOSCOW BSHRS,910,466754,"PIPERTON, TN",SMB,924,924,100,97,12,0,N
EVERTRUST BK,IBT HC,911,2297998,"CITY OF INDUSTRY, CA",SNM,924,924,100,97,7,0,N
JONESTOWN B&TC OF JONESTOWN,JBT BC,912,653611,"JONESTOWN, PA",SNM,924,924,100,97,12,0,N
SECURITY FNCL BK,SECURITY FS CORP,913,450959,"DURAND, WI",SMB,921,921,100,97,7,0,N
FARMERS & MRCH BK,F&M FC,914,348720,"GRANITE QUARRY, NC",SNM,920,920,100,97,11,0,N
NEWFIRST NB,NEWFIRST FNCL GROUP,915,938859,"EL CAMPO, TX",NAT,919,919,100,97,8,0,N
FIRST PALMETTO BK,FIRST PALMETTO FC,916,586072,"CAMDEN, SC",SNM,917,917,100,97,21,0,N
FIRST NB OF BEMIDJI,FIRST NB BEMIDJI ESOP & TR,917,363657,"BEMIDJI, MN",NAT,916,916,100,97,3,0,N
MID-MISSOURI BK,MID-MO BSHRS,918,950141,"SPRINGFIELD, MO",SNM,916,916,100,97,13,0,N
GRAND SVG BK,GRAND BC,919,732178,"GROVE, OK",SNM,914,914,100,97,11,0,N
GENERATIONS BK,HARRELL BSHRS,920,329345,"ROGERS, AR",SNM,913,913,100,97,10,0,N
TRAILWEST BK,BITTERROOT HC,921,615954,"LOLO, MT",SNM,913,913,100,97,15,0,N
CAPITAL CMNTY BK,CAPITAL CMNTY BC,922,2068107,"PROVO, UT",SNM,911,911,100,97,5,0,N
INDUSTRY ST BK,INDUSTRY BSHRS,923,733054,"INDUSTRY, TX",SNM,909,909,100,97,3,0,N
BELMONT B&TC,BELMONT FNCL GRP,924,3391718,"CHICAGO, IL",SNM,907,907,100,97,4,0,N
PEOPLES ST BK,PEOPLES BC,925,262844,"PRAIRIE DU CHIEN, WI",SNM,907,907,100,97,18,0,N
PORT WASHINGTON ST BK,PORT BSHRS,926,937740,"PORT WASHINGTON, WI",SNM,907,907,100,97,7,0,N
FIRST ST BK,FIRST ST CORP,927,924236,"WAYNESBORO, MS",SNM,906,906,100,97,13,0,N
WEST AL B&TC,WEST AL CAP CORP,928,501132,"REFORM, AL",SNM,906,906,100,97,15,0,N
FIRST NB,INDUSTRY BSHRS,929,342362,"SHINER, TX",NAT,902,902,100,97,4,0,N
BRANNEN BK,BRANNEN BK OF FL,930,760331,"INVERNESS, FL",SNM,902,902,100,97,11,0,N
FIRST NB,FIRST GRANBURY BC,931,329952,"GRANBURY, TX",NAT,902,902,100,97,7,0,N
AMERICAN BK,AMERICAN BK INC,932,2580243,"ALLENTOWN, PA",SMB,899,899,100,97,0,0,N
ATLANTIC CMNTY BKR BK,ATLANTIC CMNTY BSHRS,933,959715,"CAMP HILL, PA",SMB,896,896,100,97,2,0,N
BANK OF THE ORIENT,ORIENT BC,934,777366,"SAN FRANCISCO, CA",SMB,895,895,100,97,5,1,N
LEDYARD NB,LEDYARD FNCL GRP,935,1863097,"NORWICH, VT",NAT,894,894,100,97,10,0,N
STIFEL TC NA,STIFEL FNCL CORP,936,2713920,"SAINT LOUIS, MO",NAT,893,893,100,97,0,0,N
FARMERS & MRCHS BK,COUNTRY BSHRS,937,455552,"MILFORD, NE",SNM,892,892,100,97,11,0,N
FIRST NORTHERN B&TC,PALM BC,938,186717,"PALMERTON, PA",SMB,891,891,100,97,10,0,N
CIBM BK,CIB MARINE BSHRS,939,340742,"CHAMPAIGN, IL",SNM,889,889,100,97,8,0,N
FIRST TX BK,FIRST TX BC,940,444350,"GEORGETOWN, TX",SNM,889,889,100,97,6,0,N
FIRST B&TC,,941,1228034,"DUNCAN, OK",SNM,888,888,100,97,12,0,N
FIRST NAT BKRS BK,FIRST NAT BKR BSHRS,942,734538,"BATON ROUGE, LA",NAT,888,888,100,97,4,0,N
FIRST NB,MCGREGOR BSHRS,943,895055,"MC GREGOR, TX",NAT,888,888,100,97,4,0,N
LINDELL B&TC,FIRST IL BANCORP,944,185859,"SAINT LOUIS, MO",SMB,888,888,100,97,14,0,N
SANIBEL CAPTIVA CMNTY BK,,945,3122994,"SANIBEL, FL",SNM,887,887,100,97,7,0,N
FALCON NB,CENTRA VENTURES,946,3184228,"FOLEY, MN",NAT,886,886,100,97,5,0,N
FARMERS & MRCH BK,KUJAWA FAM HOLDS,947,574949,"BERLIN, WI",SMB,884,884,100,97,1,0,N
BAYVANGUARD BK,BV FNCL,948,242976,"SPARROWS POINT, MD",SNM,884,884,100,97,15,0,N
