Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
PEOPLES ST BK,PEOPLES BC,947,262844,"PRAIRIE DU CHIEN, WI",SNM,856,856,100,97,20,0,N
FIRST ST BK,FIRST ST CORP,948,924236,"WAYNESBORO, MS",SNM,856,856,100,97,13,0,N
AFFINITY BK NA,AFFINITY BSHRS,949,321273,"COVINGTON, GA",NAT,855,855,100,97,2,0,N
FIRST AMER B&TC,FIRST AMER BC,950,921039,"ATHENS, GA",SNM,855,855,100,97,6,0,N
UNITED B&TC,UBT BSHRS,951,990352,"MARYSVILLE, KS",SMB,854,854,100,97,16,0,N
GREENFIELD BKG CO,GREENFIELD BSHRS,952,592644,"GREENFIELD, IN",SNM,854,854,100,97,6,0,N
TRADITIONS BK,TRADITIONS BC,953,3145797,"YORK, PA",SNM,850,850,100,97,6,0,N
ROUND TOP ST BK,ROUND TOP BSHRS,954,665865,"ROUND TOP, TX",SNM,850,850,100,97,6,0,N
FIRST CMRL BK USA,,955,2332910,"ALHAMBRA, CA",SNM,848,848,100,97,7,0,N
OLD FT BKG CO,OLD FT BKG CO ESOP,956,564324,"OLD FORT, OH",SNM,847,847,100,97,9,0,N
FARMERS NB,PROPHETSTOWN BKG CO,957,933041,"PROPHETSTOWN, IL",NAT,844,844,100,97,2,0,N
FIRST SECURITY BK,SECURITY CAPITAL CORP,958,718145,"BATESVILLE, MS",SNM,844,844,100,97,16,0,N
PINNACLE BK,,959,3455227,"MORGAN HILL, CA",SNM,844,844,100,97,4,0,N
SECURITY FNCL BK,SECURITY FS CORP,960,450959,"DURAND, WI",SMB,843,843,100,97,7,0,N
UNITED PRAIRIE BK,FARMERS ST CORP,961,712059,"MOUNTAIN LAKE, MN",SNM,841,841,100,97,9,0,N
BANK OF EASTERN OR,BEO BC,962,14865,"HEPPNER, OR",SNM,840,840,100,97,19,0,N
FARMERS & MRCHS BK,COUNTRY BSHRS,963,455552,"MILFORD, NE",SNM,840,840,100,97,11,0,N
FIRST CMRL BK,FIRST CMRL BSHRS,964,2948058,"JACKSON, MS",SNM,839,839,100,97,4,0,N
BAC CMNTY BK,BAC FNCL,965,5461,"STOCKTON, CA",SNM,838,838,100,97,7,0,N
HNB NB,R DEAN PHILLIPS BK TR,966,908553,"HANNIBAL, MO",NAT,836,836,100,97,13,0,N
FARMERS BK,FIRST FARMERS BSHRS,967,901938,"PORTLAND, TN",SNM,836,836,100,97,8,0,N
FIRST BK OF THE LAKE,FBOL BSHRS,968,758851,"OSAGE BEACH, MO",SNM,836,836,100,97,0,0,N
PILOT GROVE SVG BK,PILOT GROVE SVGS BK ESOP,969,585749,"PILOT GROVE, IA",SNM,836,836,100,97,13,0,N
LEGENDS BK,LEGENDS FNCL HOLD,970,2745426,"CLARKSVILLE, TN",SNM,834,834,100,97,8,0,N
KILLBUCK SVGS BK CO,KILLBUCK BSHRS,971,1017425,"KILLBUCK, OH",SMB,834,834,100,97,10,0,N
FIRST B&TC,,972,1228034,"DUNCAN, OK",SNM,832,832,100,97,12,0,N
PRIME MERIDIAN BK,PRIME MERIDIAN HC,973,3690701,"TALLAHASSEE, FL",SNM,832,832,100,97,3,0,N
FIRST BK,FIRST BC,974,451068,"KETCHIKAN, AK",SNM,832,832,100,97,7,0,N
DMB CMNTY BK,DMB CORP,975,56548,"MADISON, WI",SNM,831,831,100,97,1,0,N
OAKWOOD BK,OAKWOOD BSHRS,976,960560,"DALLAS, TX",SNM,826,826,100,97,5,0,N
AXIOM BK NA,AXIOM BSHRS,977,408875,"MAITLAND, FL",NAT,824,824,100,97,6,0,N
TEXAS BK,HENDERSON TX BSHRS,978,414764,"HENDERSON, TX",SNM,822,822,100,97,10,0,N
BANK OF COMMERCE,COMMERCE BC,979,99442,"GREENWOOD, MS",SNM,822,822,100,97,8,0,N
AMERASIA BK,,980,1169650,"FLUSHING, NY",SNM,821,821,100,97,6,0,N
TEXAS NB,TEXAS NAT BC,981,739355,"JACKSONVILLE, TX",NAT,821,821,100,97,8,0,N
FOCUS BK,SECURITY STATE BSHRS,982,498148,"CHARLESTON, MO",SNM,818,818,100,97,10,0,N
COMMUNITY NB,COMMUNITY BSHRS,983,354552,"SENECA, KS",NAT,815,815,100,97,5,0,N
BANKIOWA,FIDELITY BAN CORP,984,737548,"CEDAR RAPIDS, IA",SNM,813,813,100,97,12,0,N
UNIFIED BK,UNITED BC,985,584724,"MARTINS FERRY, OH",SNM,812,812,100,97,17,0,N
PEOPLES BK OF CMRC,PBCO FC,986,2661861,"MEDFORD, OR",SNM,811,811,100,97,18,0,N
INSBANK,INSCORP,987,2877345,"NASHVILLE, TN",SMB,811,811,100,97,1,0,N
PEOPLES BK,PEOPLES FC,988,870539,"BILOXI, MS",SNM,810,810,100,97,16,0,N
BANK OF CHARLES TOWN,POTOMAC BSHRS,989,1014125,"CHARLES TOWN, WV",SNM,809,809,100,97,8,0,N
CNB BK,CARLSBAD BC,990,219651,"CARLSBAD, NM",SNM,808,808,100,97,2,0,N
HEARTLAND BK,GENEVA ST CO,991,88455,"GENEVA, NE",SNM,807,807,100,97,12,0,N
1ST COLONIAL CMNTY BK,1ST COLONIAL BC,992,2920773,"COLLINGSWOOD, NJ",SNM,806,806,100,97,2,0,N
FIRST NB,INDUSTRY BSHRS,993,342362,"SHINER, TX",NAT,806,806,100,97,4,0,N
VERMILLION ST BK,VERMILLION BSHRS,994,208057,"VERMILLION, MN",SNM,805,805,100,97,5,0,N
FIRST ST BK,LOUISE BSHRS,995,888552,"LOUISE, TX",SNM,803,803,100,97,11,0,N
STATE BK,LIZTON FC,996,345747,"BROWNSBURG, IN",SNM,802,802,100,97,10,0,N
NEW PEOPLES BK,NEW PEOPLES BSHRS,997,2736451,"HONAKER, VA",SMB,800,800,100,97,16,0,N
WAYNE SVG CMNTY BK,WAYNE SAV BSHR INC,998,985479,"WOOSTER, OH",SNM,800,800,100,97,13,0,N
SECURITY BK,PAWNEE HC,999,516855,"TULSA, OK",SMB,799,799,100,97,0,0,N
LEDYARD NB,LEDYARD FNCL GRP,1000,1863097,"NORWICH, VT",NAT,799,799,100,97,10,0,N
AMERICAN BK OF MO,EVERGREEN BSHRS,1001,568359,"WELLSVILLE, MO",SNM,799,799,100,97,8,0,N
SECURITY ST BK,BRISCOE RANCH,1002,839068,"PEARSALL, TX",SNM,799,799,100,97,6,0,N
RELIABANK DAKOTA,BIG SIOUX FNCL,1003,108951,"ESTELLINE, SD",SNM,798,798,100,97,9,0,N
PLAINS ST BK,PLAINS ACQ CORP,1004,972862,"HUMBLE, TX",SNM,796,796,100,97,5,0,N
PRAIRIE ST B&TC,AMERICAN CENT FNCL GRP,1005,1222948,"SPRINGFIELD, IL",SNM,796,796,100,97,17,0,N
CLEAR FORK BK NA,ALBANY BSHRS,1006,340751,"ALBANY, TX",NAT,796,796,100,97,5,0,N
OXFORD BK,OXFORD BK CORP,1007,448040,"OXFORD, MI",SMB,794,794,100,97,8,0,N
VISIONBANK OF IA,VISIONBANKSHARES,1008,269049,"AMES, IA",SMB,793,793,100,97,12,0,N
CITIZENS ST BK OF NEW CASTLE,TOWN FC,1009,1000641,"NEW CASTLE, IN",SNM,792,792,100,97,10,0,N
SCHERTZ B&TC,SCHERTZ BSHRS CORP,1010,583268,"SCHERTZ, TX",SNM,792,792,100,97,5,0,N
MAINSTREET CMNTY BK OF FLORI,,1011,3217957,"DELAND, FL",SNM,791,791,100,97,5,0,N
RIO BK,RIO FNCL SVC,1012,956750,"MCALLEN, TX",SNM,790,790,100,97,14,0,N
DIAMOND BK,BAINUM BANCORP,1013,27847,"MURFREESBORO, AR",SMB,790,790,100,98,15,0,N
MECHANICS BK,MECHANICS FNCL CORP,1014,943675,"MANSFIELD, OH",SNM,789,789,100,98,8,0,N
INDUSTRY ST BK,INDUSTRY BSHRS,1015,733054,"INDUSTRY, TX",SNM,788,788,100,98,3,0,N
TEXAS NB,TNB BSHRS,1016,497954,"MERCEDES, TX",NAT,787,787,100,98,7,0,N
BLUE RIDGE B&TC,BLUE RIDGE BSHRS,1017,935250,"INDEPENDENCE, MO",SNM,786,786,100,98,7,0,N
FIRST NB NORTH,WALKER BAN CO,1018,805755,"WALKER, MN",NAT,785,785,100,98,9,0,N
HAWAII NB,HAWAII NAT BSHRS,1019,915065,"HONOLULU, HI",NAT,784,784,100,98,10,0,N
HIGHLAND BK,HIGHLAND BSHRS,1020,764058,"SAINT MICHAEL, MN",SNM,783,783,100,98,7,0,N
BNA BK,BNA BSHRS,1021,916745,"NEW ALBANY, MS",SNM,780,780,100,98,6,0,N
CITIZENS BK,CITIZENS BK ESOP RET SAV PLAN,1022,961259,"FARMINGTON, NM",SNM,780,780,100,98,5,0,N
PIONEER BK,CITIZENS BK GROUP,1023,920854,"MAPLETON, MN",SMB,778,778,100,98,7,0,N
TRIAD BK,TRIAD BC,1024,3374382,"FRONTENAC, MO",SNM,777,777,100,98,1,0,N
FARMERS & MRCH BK,KUJAWA FAM HOLDS,1025,574949,"BERLIN, WI",SMB,774,774,100,98,1,0,N
FRANKLIN B&TC,FRANKLIN BANCORP,1026,493844,"FRANKLIN, KY",SNM,773,773,100,98,4,0,N
POINTS WEST CMNTY BK,FIRST NE BANCS,1027,444556,"WINDSOR, CO",SNM,773,773,100,98,20,0,N
ALLIANCE BK,ALLIANCE FS,1028,166652,"LAKE CITY, MN",SNM,770,770,100,98,5,0,N
PROGRESSIVE BK,PROGRESSIVE BC,1029,1007154,"MONROE, LA",SNM,769,769,100,98,8,0,N
FIRST NB OK,FIRST BC OF OK,1030,525053,"OKLAHOMA CITY, OK",NAT,767,767,100,98,3,0,N
NEW MILLENNIUM BK,NMB FC,1031,2833882,"FORT LEE, NJ",SNM,767,767,100,98,9,0,N
FIRST CMNTY BK OF TN,FIRST CMNTY BC,1032,1188772,"SHELBYVILLE, TN",SNM,767,767,100,98,3,0,N
FIRST S ST BK,FIRST BSHRS OF STEVENSON,1033,246134,"STEVENSON, AL",SNM,766,766,100,98,9,0,N
QUAIL CREEK BK,QUAIL CREEK BSHRS,1034,507152,"OKLAHOMA CITY, OK",SNM,765,765,100,98,0,0,N
FCN BK NA,FCN BANC CORP,1035,321947,"BROOKVILLE, IN",NAT,765,765,100,98,5,0,N
BANK OF THE WEST,GREATER SW BSHRS,1036,859552,"GRAPEVINE, TX",SNM,764,764,100,98,10,0,N
FNBC BK,FNBC BC,1037,100843,"ASH FLAT, AR",SMB,764,764,100,98,15,0,N
WHEATLAND BK,COMMUNITY FNCL GRP,1038,129479,"SPOKANE, WA",SNM,763,763,100,98,13,0,N
WESTERN CMRC BK,WESTERN CMRC BSHRS CARLSBAD,1039,169756,"CARLSBAD, NM",SNM,760,760,100,98,11,0,N
EDMONTON ST BK,EDMONTON BSHRS,1040,845247,"GLASGOW, KY",SNM,757,757,100,98,14,0,N
FARMERS & MRCH BK,FARMERS & MRCHS BSHRS,1041,891226,"UPPERCO, MD",SNM,757,757,100,98,8,0,N
WINTER PARK NB,,1042,5143788,"WINTER PARK, FL",NAT,757,757,100,98,0,0,N
HICKORY POINT B&TC,FIRST IL CORP,1043,550635,"DECATUR, IL",SNM,753,753,100,98,9,0,N
FIRST ST BK MIDDLEBURY,CRYSTAL VALLEY FC,1044,967046,"MIDDLEBURY, IN",SNM,753,753,100,98,6,0,N
DBA OR PACIFIC BK,OREGON PACIFIC BC,1045,160360,"FLORENCE, OR",SMB,753,753,100,98,4,0,N
PENDLETON CMNTY BK,ALLEGHENY BSHRS,1046,370020,"FRANKLIN, WV",SNM,749,749,100,98,12,0,N
ARTHUR ST BK,FOJ MGMT CO LLC,1047,591320,"UNION, SC",SNM,748,748,100,98,68,0,N
HARMONY BK,HARMONY BSHRS,1048,3297490,"DALLAS, TX",SNM,748,748,100,98,10,0,N
RESOURCE BK NA,RESOURCE BSHRS,1049,235530,"DEKALB, IL",NAT,747,747,100,98,13,0,N
FIRST CAP BK,FIRST CAP BSHRS,1050,2849463,"CHARLESTON, SC",SNM,747,747,100,98,3,0,N
FIRST NORTHERN BK OF WY,FIRST NAT BUFFALO BSHRS,1051,868956,"BUFFALO, WY",SMB,747,747,100,98,4,0,N
TERRABANK NA,,1052,238737,"MIAMI, FL",NAT,745,745,100,98,2,0,N
CNB ST LOUIS BK,CARDINAL BC,1053,870650,"MAPLEWOOD, MO",SNM,744,744,100,98,5,0,N
MANUFACTURERS B&TC,MBT CORP,1054,215345,"FOREST CITY, IA",SNM,743,743,100,98,9,0,N
WEST SHORE BK,WEST SHORE BK CORP,1055,832546,"LUDINGTON, MI",SNM,742,742,100,98,8,0,N
BANK OF BOTETOURT,,1056,759625,"BUCHANAN, VA",SNM,742,742,100,98,12,0,N
HEBRON SVG BK,HSB BANCORP,1057,780722,"HEBRON, MD",SNM,742,742,100,98,12,0,N
FIRST FED CMNTY BK NA,FFD FC,1058,540775,"DOVER, OH",NAT,740,740,100,98,7,0,N
CITIZENS BK,,1059,126834,"CARTHAGE, TN",SNM,740,740,100,98,7,0,N
BANK OF BRIDGER NA,BRIDGER CO,1060,17950,"BRIDGER, MT",NAT,740,740,100,98,11,0,N
PIONEER TR BK NA,PTB CORP,1061,852973,"SALEM, OR",NAT,739,739,100,98,1,0,N
STONE BK,MO/ARK BSHRS,1062,913146,"MOUNTAIN VIEW, AR",SNM,739,739,100,98,6,0,N
FRONTIER BK OF TX,FRONTIER CMNTY BSHRS,1063,3472046,"ELGIN, TX",SNM,739,739,100,98,6,0,N
BAKER BOYER NB,BAKER BOYER BC,1064,69678,"WALLA WALLA, WA",NAT,739,739,100,98,5,0,N
INDUSTRIAL BK,IBW FC,1065,536527,"WASHINGTON, DC",SNM,738,738,100,98,7,0,N
FIRST NB,INDUSTRY BSHRS,1066,91754,"BELLVILLE, TX",NAT,736,736,100,98,2,0,N
COMMUNITY BK,MANSFIELD BSHRS,1067,974754,"MANSFIELD, LA",SNM,735,735,100,98,11,0,N
TIMBERLINE BK,TIMBERLINE BC,1068,3271986,"GRAND JUNCTION, CO",SNM,735,735,100,98,2,0,N
ITASCA B&TC,ITASCA BC,1069,812436,"ITASCA, IL",SNM,732,732,100,98,1,0,N
MRV BKS,MRV FNCL CORP,1070,3482111,"SAINTE GENEVIEVE, MO",SNM,730,730,100,98,4,0,N
FIRST BK OF GREENWICH,FIRST GREENWICH FNCL,1071,3466988,"COS COB, CT",SNM,730,730,100,98,2,0,N
TRUSTAR BK,,1072,5349218,"GREAT FALLS, VA",SNM,729,729,100,98,2,0,N
GBANK,GBANK FNCL HOLDS,1073,3636446,"LAS VEGAS, NV",SNM,729,729,100,98,1,0,N
FIRST MW BK OF THE OZARKS,MIDWEST BC INC & AFFIL ESOP TR,1074,228158,"POPLAR BLUFF, MO",SNM,729,729,100,98,10,0,N
PEOPLES B&TC CO,LINCOLN CTY BC,1075,909055,"TROY, MO",SMB,728,728,100,98,8,0,N
VILLAGE BK,VILLAGE BK & TR FC,1076,2760232,"MIDLOTHIAN, VA",SNM,726,726,100,98,8,0,N
PRIME ALLI BK,,1077,3309571,"WOODS CROSS, UT",SNM,725,725,100,98,0,0,N
PROSPECT BK,EDGAR CTY BANC SHARES,1078,738143,"PARIS, IL",SNM,724,724,100,98,9,0,N
HOME ST BK NA,HOME ST BC,1079,696430,"CRYSTAL LAKE, IL",NAT,724,724,100,98,6,0,N
COMMUNITY FIRST BK IN,COMMUNITY FIRST FC,1080,3165357,"KOKOMO, IN",SNM,723,723,100,98,6,0,N
BANK OF SUN PRAIRIE,BOSP BSHRS,1081,124344,"SUN PRAIRIE, WI",SNM,722,722,100,98,4,0,N
PARAGON BK,PARAGON FNCL SOLUTIONS,1082,3288452,"MEMPHIS, TN",SNM,720,720,100,98,7,0,N
CAROLINA B&TC,FIRST CAROLINA BSHRS CORP,1083,355120,"LAMAR, SC",SNM,720,720,100,98,13,0,N
WILSON & MUIR B&TC,WILSON & MUIR BANCORP,1084,899343,"BARDSTOWN, KY",SNM,719,719,100,98,10,0,N
ALBANY B&TC NA,ALBANK CORP,1085,2732,"CHICAGO, IL",NAT,719,719,100,98,3,0,N
DAIRY ST BK,DAIRY ST BC,1086,57451,"RICE LAKE, WI",SNM,718,718,100,98,11,0,N
CUMBERLAND VALLEY NB&TC,CUMBERLAND VALLEY FNCL CO,1087,647218,"EAST BERNSTADT, KY",NAT,716,716,100,98,14,0,N
AMERICAN BK&TR CO,FIRST BRECKINRIDGE BSHRS,1088,2919898,"BOWLING GREEN, KY",SNM,716,716,100,98,5,0,N
SPIRITBANK,SPIRIT BC,1089,142955,"TULSA, OK",SNM,716,716,100,98,5,0,N
NORTHEAST BK,NORTHEAST SECURITIES CORP,1090,689357,"MINNEAPOLIS, MN",SNM,716,716,100,98,2,0,N
ROYAL BK,ROYAL BSHRS,1091,532042,"ELROY, WI",SNM,715,715,100,98,20,0,N
FARMERS ST BK,FARMERS ST FC,1092,475354,"VICTOR, MT",SMB,715,715,100,98,9,0,N
21ST CENTURY BK,CROSSTOWN HC,1093,340256,"LORETTO, MN",SNM,715,715,100,98,6,0,N
HEARTLAND NB,HEARTLAND BSHRS,1094,2800491,"SEBRING, FL",NAT,714,714,100,98,3,0,N
TRADITIONS BK,TRADITIONS BSHRS,1095,3194692,"CULLMAN, AL",SNM,714,714,100,98,5,0,N
MIDWEST BK,MIDWEST BK GROUP,1096,806958,"DETROIT LAKES, MN",SNM,713,713,100,98,6,0,N
IXONIA BK,IXONIA BSHRS,1097,529341,"IXONIA, WI",SNM,713,713,100,98,6,0,N
OPTIMUMBANK,OPTIMUMBANK HOLD,1098,2953418,"FORT LAUDERDALE, FL",SNM,713,713,100,98,1,0,N
CUSB BK,HOW-WIN DEV CO,1099,900146,"CRESCO, IA",SMB,713,713,100,98,6,0,N
GOLDEN ST BK,GOLDEN ST BC,1100,3224375,"GLENDALE, CA",SNM,712,712,100,98,1,0,N
PEOPLES BK CO,PEOPLES HC,1101,702911,"COLDWATER, OH",SNM,711,711,100,98,6,0,N
COUNTYBANK,TCB CORP,1102,271529,"GREENWOOD, SC",SNM,710,710,100,98,6,0,N
CITIZENS 1ST BK,,1103,869663,"TYLER, TX",SMB,710,710,100,98,3,0,N
KLEBERG BK NA,KLEBERG & CO BKR,1104,556459,"KINGSVILLE, TX",NAT,710,710,100,98,3,0,N
SECURITY B&TC,SECURITY BSHRS CO,1105,1001059,"GLENCOE, MN",SNM,709,709,100,98,12,0,N
MINSTER BK,MINSTER FNCL CORP,1106,604024,"MINSTER, OH",SMB,708,708,100,98,6,0,N
FIRST CMNTY BK,FIRST SAN BENITO BSHRS CORP,1107,334264,"SAN BENITO, TX",SNM,707,707,100,98,8,0,N
CLASSIC BK NA,CAMERON FC,1108,182951,"CAMERON, TX",NAT,707,707,100,98,5,0,N
PROMISEONE BK,PROMISEONE BC,1109,3832127,"DULUTH, GA",SNM,706,706,100,98,6,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BC,1110,1440117,"WALHALLA, SC",SNM,703,703,100,98,11,0,N
SIMPLYBANK,,1111,724230,"DAYTON, TN",SNM,702,702,100,98,13,0,N
FIRST BK,FIRST WAVERLY CORP,1112,376442,"WAVERLY, IA",SMB,700,700,100,98,8,0,N
FIRST ST BK,JSA FAM LP,1113,264455,"ATHENS, TX",SNM,699,699,100,98,10,0,N
PRIMARY BK,,1114,4845861,"BEDFORD, NH",SNM,698,698,100,98,3,0,N
CITIZENS TR BK,CITIZENS BSHRS CORP,1115,680130,"ATLANTA, GA",SMB,697,697,100,98,6,0,N
FORTRESS BK,FIRST ST BC,1116,953535,"PEORIA, IL",SNM,697,697,100,98,9,0,N
FIRST OPTION BK,OSAWATOMIE AGY,1117,285852,"OSAWATOMIE, KS",SMB,696,696,100,98,9,0,N
PENNIAN BK,FIRST CMNTY FNCL CORP,1118,212018,"MIFFLINTOWN, PA",SNM,695,695,100,98,9,0,N
FIRST UT BK,FIRST UT BC,1119,207872,"SALT LAKE CITY, UT",SNM,695,695,100,98,6,0,N
FIRST BK,PIONEER BC,1120,131436,"CLEWISTON, FL",SNM,695,695,100,98,6,0,N
CENTENNIAL BK,F&M BSHRS,1121,531250,"TREZEVANT, TN",SNM,694,694,100,98,11,0,N
HIAWATHA NB,LAKE SHORE III CORP,1122,505550,"HAGER CITY, WI",NAT,691,691,100,98,6,0,N
FOUNTAIN TC,PIPER HOLD,1123,145844,"COVINGTON, IN",SNM,690,690,100,98,15,0,N
JEFF BK,JEFFERSONVILLE BC,1124,306908,"JEFFERSONVILLE, NY",SNM,690,690,100,98,9,0,N
PRIMEBANK,PRIMEBANK,1125,671147,"LE MARS, IA",SMB,690,690,100,98,3,0,N
GRASSHOPPER BK NA,GRASSHOPPER BC,1126,5210989,"NEW YORK, NY",NAT,690,690,100,98,1,0,N
BANK OF HOUSTON,BOH HOLDS,1127,583754,"HOUSTON, TX",SNM,688,688,100,98,1,0,N
CITY ST BK,ALBRECHT FS,1128,252041,"NORWALK, IA",SNM,687,687,100,98,7,0,N
JONESBORO ST BK,JONESBORO BSHRS,1129,121651,"JONESBORO, LA",SNM,686,686,100,98,0,0,N
LEGACY BK,COLWICH FC,1130,785950,"COLWICH, KS",SNM,684,684,100,98,8,0,N
PLATTE VALLEY BK,PLATTE VALLEY FS CO,1131,580155,"TORRINGTON, WY",SMB,683,683,100,98,5,0,N
FREEDOM BK,FREEDOM BC,1132,3729124,"MAYWOOD, NJ",SNM,683,683,100,98,4,0,N
FIRST UNITED BK,FIRST HC OF PARK RIVER,1133,1011955,"PARK RIVER, ND",SNM,682,682,100,98,15,0,N
NATIONAL CAPITAL BK OF WA,NATIONAL CAP BC,1134,791821,"WASHINGTON, DC",NAT,682,682,100,98,3,0,N
WESTERN BK,CIRCLE I BK GRP,1135,199463,"LUBBOCK, TX",SNM,682,682,100,98,9,0,N
TEXAS GULF BK NA,TEXAS GULF BSHRS,1136,514655,"HOUSTON, TX",NAT,681,681,100,98,8,0,N
DECORAH B&TC,SECURITY AGY,1137,872047,"DECORAH, IA",SNM,679,679,100,98,2,0,N
FIRST NB OF SCOTIA,GLENVILLE BHC,1138,472616,"SCOTIA, NY",NAT,679,679,100,98,9,0,N
PEACH ST B&TC,PEACH ST BSHRS,1139,3348468,"GAINESVILLE, GA",SNM,678,678,100,98,1,0,N
FIRST NB&TC OF ARDMORE,FIRST NAT CORP,1140,984258,"ARDMORE, OK",NAT,678,678,100,98,10,0,N
FIRST CENT ST BK,OHNWARD BSHRS,1141,639549,"DE WITT, IA",SNM,676,676,100,98,5,0,N
PILGRIM BK,PILGRIM BC,1142,911160,"PITTSBURG, TX",SNM,675,675,100,98,12,0,N
QUEENSTOWN BK OF MD,QUEENSTOWN BC OF MD,1143,429021,"QUEENSTOWN, MD",SNM,674,674,100,98,8,0,N
WILMINGTON TR NA,M&T BK CORP,1144,2265456,"WILMINGTON, DE",NAT,672,672,100,98,0,0,N
AMERICAN PLUS BK NA,,1145,3623110,"ARCADIA, CA",NAT,670,670,100,98,2,0,N
F&M BK,F&M BSHRS,1146,163857,"EDMOND, OK",SNM,670,670,100,98,7,0,N
CITIZENS BK OF KY,CITIZENS NAT CORP,1147,495419,"PAINTSVILLE, KY",SMB,669,669,100,98,11,0,N
FIRST CMNTY BK,COASTAL BEND BSHRS,1148,339456,"CORPUS CHRISTI, TX",SNM,669,669,100,98,12,0,N
SOUTH LA BK,SOUTH LA FC,1149,616036,"HOUMA, LA",SNM,667,667,100,98,7,0,N
BESSEMER TC,BESSEMER GRP,1150,7009,"WOODBRIDGE, NJ",SNM,666,666,100,98,0,0,N
CONCORDIA B&TC,CONCORDIA CAP CORP,1151,819556,"VIDALIA, LA",SNM,665,665,100,98,7,0,N
UNITED CMNTY BK,COMMUNITY BC OF LA,1152,90337,"RACELAND, LA",SNM,664,664,100,98,10,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BSHRS,1153,2775179,"NEW IBERIA, LA",SNM,663,663,100,98,8,0,N
FARMERS B&TC,FARMERS BANCORP MARION KY,1154,262741,"MARION, KY",SNM,662,662,100,98,9,0,N
NORTHUMBERLAND NB,NORTHUMBERLAND BC,1155,70414,"NORTHUMBERLAND, PA",NAT,661,661,100,98,6,0,N
WESTERN ST BK,WHITCORP FC,1156,988153,"GARDEN CITY, KS",SNM,661,661,100,98,8,0,N
TOUCHSTONE BK,TOUCHSTONE BSHRS,1157,746429,"MC KENNEY, VA",SMB,660,660,100,98,11,0,N
TOWN & COUNTRY BK,TOWN & COUNTRY BSHRS,1158,487357,"SALEM, MO",SMB,660,660,100,98,9,0,N
MUNCY B&TC,MUNCY BK FNCL,1159,141211,"MUNCY, PA",SNM,660,660,100,98,9,0,N
FIRST LIBERTY BK,FIRST LIBERTY HOLD LLC,1160,898850,"OKLAHOMA CITY, OK",SNM,659,659,100,98,1,0,N
BANK OF OLD MONROE,CUIVRE RIVER BSHRS,1161,880855,"OLD MONROE, MO",SNM,658,658,100,98,4,0,N
BANK OF SOUTHSIDE VA,BANK OF SOUTHSIDE VA CORP,1162,610128,"CARSON, VA",SNM,658,658,100,98,14,0,N
MIDWEST BK,WESTERN IL BSHRS,1163,709143,"MONMOUTH, IL",SMB,657,657,100,98,7,0,N
GREEN BELT B&TC,GREEN BELT BC,1164,803649,"IOWA FALLS, IA",SNM,656,656,100,98,8,0,N
FIELD & MAIN BK,FIELD & MAIN BC,1165,618740,"HENDERSON, KY",SMB,655,655,100,98,5,0,N
BANK OF OCEAN CITY,,1166,147923,"OCEAN CITY, MD",SNM,654,654,100,98,5,0,N
HARFORD BK,,1167,660927,"ABERDEEN, MD",SNM,654,654,100,98,6,0,N
STEPHENSON NB&TC,STEPHENSON NAT BC,1168,598048,"MARINETTE, WI",NAT,653,653,100,98,5,0,N
FNB OXFORD BK,FIRST NATIONAL HC,1169,590640,"OXFORD, MS",SMB,652,652,100,98,4,0,N
MACON B&TC,MACON BANCTRUST,1170,709639,"LAFAYETTE, TN",SNM,652,652,100,98,7,0,N
PEOPLES CMNTY BK,GREENVILLE BSHRS,1171,784159,"GREENVILLE, MO",SNM,652,652,100,98,15,0,N
CHIPPEWA VALLEY BK,CHIPPEWA VALLEY AGY LTD,1172,779650,"HAYWARD, WI",SNM,651,651,100,98,14,0,N
FARMERS BK,FARMERS BC,1173,307062,"BUHL, ID",SNM,649,649,100,98,5,0,N
FIRST BK,FIRST BURKBURNETT BSHRS,1174,239659,"BURKBURNETT, TX",SNM,649,649,100,98,6,0,N
MOUNTAIN PACIFIC BK,MOUNTAIN PACIFIC BC,1175,3459207,"EVERETT, WA",SNM,647,647,100,98,3,0,N
FARMERS & MRCH BK,FMB BSHRS,1176,763930,"LAKELAND, GA",SNM,647,647,100,98,5,0,N
PREMIER BK MN,PB FAMILY BSHRS,1177,1481745,"HASTINGS, MN",SNM,646,646,100,98,11,0,N
MERCHANTS & MARINE BK,MERCHANTS & MARINE BC,1178,94139,"PASCAGOULA, MS",SNM,646,646,100,98,15,0,N
NEWBANK,,1179,3472859,"FLUSHING, NY",SNM,645,645,100,98,1,0,N
FNB BK,PINE KNOB HOLDS LLC,1180,400141,"MAYFIELD, KY",SNM,645,645,100,98,9,0,N
FAIRFIELD NB,FAIRFIELD BSHRS,1181,640246,"FAIRFIELD, IL",NAT,645,645,100,98,2,0,N
MAUCH CHUNK TC,MAUCH CHUNK TR FC,1182,857811,"JIM THORPE, PA",SNM,645,645,100,98,6,0,N
LUZERNE BK,PENNS WOODS BC,1183,501815,"LUZERNE, PA",SNM,645,645,100,98,7,0,N
MARION CTY ST BK,PELLA FNCL GRP,1184,97943,"PELLA, IA",SNM,645,645,100,98,4,0,N
